timestamp,tdis_tot,ener_tot,reward
2026-01-28T14:39:50.483342,0,0.008455851515756369,-0.008455851515756369
2026-01-28T14:39:50.577895,0.03137252234018604,0.01512954219425939,-0.04650206453444543
2026-01-28T14:39:50.667826,0.10151535749615281,0.024208617554355383,-0.1257239750505082
2026-01-28T14:39:50.744533,0.10325925251602777,0.03247198518485076,-0.13573123770087853
2026-01-28T14:39:50.818787,0.10325925251602777,0.03727349851355981,-0.14053275102958757
2026-01-28T14:39:50.895665,0.10325925251602777,0.04722267318626714,-0.1504819257022949
2026-01-28T14:39:50.980217,0.10325925251602777,0.05604408500870032,-0.15930333752472808
2026-01-28T14:39:51.054960,0.10325925251602777,0.06505978570482368,-0.16831903822085145
2026-01-28T14:39:51.135732,0.10325925251602777,0.07009498013086272,-0.17335423264689048
2026-01-28T14:39:51.208370,0.10325925251602777,0.07701622654289562,-0.18027547905892338
2026-01-28T14:39:51.284473,0.10325925251602777,0.08347942048154246,-0.18673867299757024
2026-01-28T14:39:51.367061,0.10325925251602777,0.09333950254604227,-0.19659875506207003
2026-01-28T14:39:51.442900,0.10325925251602777,0.10151320599971793,-0.20477245851574571
2026-01-28T14:39:51.516529,0.10325925251602777,0.11077265939986226,-0.21403191191589005
2026-01-28T14:39:51.597769,0.10325925251602777,0.11770221182678514,-0.2209614643428129
2026-01-28T14:39:51.675730,0.10325925251602777,0.12329163211651535,-0.22655088463254314
2026-01-28T14:39:51.754333,0.10325925251602777,0.13079908544107727,-0.23405833795710504
2026-01-28T14:39:51.844763,0.10325925251602777,0.1354299090537242,-0.23868916156975198
2026-01-28T14:39:51.934627,0.10325925251602777,0.1445376918227338,-0.24779694433876157
2026-01-28T14:39:52.013123,0.10325925251602777,0.15254842471634586,-0.25580767723237363
2026-01-28T14:39:52.089204,0.10325925251602777,0.16132747113471163,-0.26458672365073943
2026-01-28T14:39:52.173081,0.10325925251602777,0.16768376027738305,-0.2709430127934108
2026-01-28T14:39:52.269135,0.10325925251602777,0.17775940324678105,-0.2810186557628088
2026-01-28T14:39:52.359578,0.10325925251602777,0.18748381452399748,-0.2907430670400253
2026-01-28T14:39:52.441648,0.10325925251602777,0.19652634224970872,-0.2997855947657365
2026-01-28T14:39:52.516877,0.10325925251602777,0.20196310903707176,-0.30522236155309956
2026-01-28T14:39:52.599236,0.10325925251602777,0.20896610286685632,-0.3122253553828841
2026-01-28T14:39:52.688598,0.10325925251602777,0.21347358671460367,-0.31673283923063145
2026-01-28T14:39:52.769985,0.10325925251602777,0.21858145705703377,-0.32184070957306155
2026-01-28T14:39:52.865255,0.10325925251602777,0.22675419934995994,-0.33001345186598774
2026-01-28T14:39:52.945324,0.10325925251602777,0.23539851756901184,-0.3386577700850396
2026-01-28T14:39:53.044653,0.10325925251602777,0.24550720230798134,-0.34876645482400914
2026-01-28T14:39:53.140220,0.10325925251602777,0.25172930291268325,-0.354988555428711
2026-01-28T14:39:53.252133,0.10325925251602777,0.25816424144287475,-0.3614234939589025
2026-01-28T14:39:53.349544,0.10325925251602777,0.26519093432044555,-0.36845018683647335
2026-01-28T14:39:53.458311,0.10325925251602777,0.2705571429805821,-0.37381639549660983
2026-01-28T14:39:53.553903,0.10325925251602777,0.2755532104238909,-0.37881246293991866
2026-01-28T14:39:53.651266,0.10325925251602777,0.28257334447402904,-0.3858325969900568
2026-01-28T14:39:53.748936,0.10325925251602777,0.2881567727145709,-0.3914160252305987
2026-01-28T14:39:53.841712,0.10325925251602777,0.2963955083145503,-0.39965476083057805
2026-01-28T14:39:53.931003,0.10325925251602777,0.3032843206515238,-0.4065435731675515
2026-01-28T14:39:54.025024,0.10325925251602777,0.3126385781709901,-0.4158978306870179
2026-01-28T14:39:54.114152,0.10325925251602777,0.321254156679516,-0.4245134091955438
2026-01-28T14:39:54.217426,0.10325925251602777,0.32744310943109545,-0.4307023619471232
2026-01-28T14:39:54.312332,0.10325925251602777,0.3368823995990513,-0.44014165211507905
2026-01-28T14:39:54.390744,0.10325925251602777,0.34620564757502964,-0.44946490009105744
2026-01-28T14:39:54.474642,0.10325925251602777,0.35286154124985897,-0.45612079376588677
2026-01-28T14:39:54.560562,0.10325925251602777,0.35884915952164437,-0.46210841203767217
2026-01-28T14:39:54.685445,0.10325925251602777,0.3672385477925875,-0.4704978003086153
2026-01-28T14:39:54.803303,0.20280228774827808,0.37234223302716846,-0.5751445207754465
2026-01-28T14:39:54.900836,0.5988739517242875,0.3777662806472565,-0.976640232371544
2026-01-28T14:39:55.032623,0.9393903632108441,0.38205230760651554,-1.3214426708173597
2026-01-28T14:39:55.128138,1.2058323838683214,0.39092128190854974,-1.596753665776871
2026-01-28T14:39:55.252934,1.4424123864933813,0.3990568989454161,-1.8414692854387975
2026-01-28T14:39:55.349926,1.696750124047477,0.407450808032652,-2.104200932080129
2026-01-28T14:39:55.440714,2.002947589369613,0.41637478604373096,-2.4193223754133437
2026-01-28T14:39:55.535374,2.366877110915474,0.42336921317682685,-2.790246324092301
2026-01-28T14:39:55.625935,2.7578795380711356,0.4309984515817398,-3.1888779896528754
2026-01-28T14:39:55.691917,3.1527887465975586,0.43606990505714144,-3.5888586516547
2026-01-28T14:39:55.773025,3.500631720953128,0.4409594847735624,-3.9415912057266906
2026-01-28T14:39:55.867027,3.7861074056899837,0.44903661719247795,-4.235144022882461
2026-01-28T14:39:55.958306,4.054919137975455,0.4560074749579437,-4.510926612933399
2026-01-28T14:39:56.046029,4.320844259960899,0.4635112768733916,-4.7843555368342905
2026-01-28T14:39:56.126512,4.594891424295616,0.472205363463093,-5.067096787758709
2026-01-28T14:39:56.211183,4.899484629289474,0.4801560963312986,-5.379640725620773
