time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
192600.0,278.32773,297.76392,296.4295,297.45044,296.80472,297.02466,720.849542487793,0.6330140113367382,-784.1509436214668
194400.0,278.07,297.7567,296.46515,297.40256,296.82077,297.00644,720.8420398388672,0.6376658413413027,-784.6086239729975
196200.0,278.13437,297.8751,296.0973,296.42197,296.48755,296.35126,719.9629942822266,0.6447621011823691,-784.4392044004635
198000.0,278.41,298.14468,296.3874,296.58652,296.78085,296.64944,720.6466117871095,0.6514480329957989,-785.7914150866893
199800.0,278.77847,298.12933,296.37775,296.56302,296.76993,296.66052,720.6335087963868,0.6579779398989433,-786.4313027862811
201600.0,279.18,298.1522,296.39902,296.64093,296.79147,296.74823,720.7457282788087,0.6640738465041572,-787.1531129292243
203400.0,279.59875,298.18866,296.5753,297.19144,296.9401,296.98972,721.1662031933595,0.6697193622189884,-788.1381394152584
205200.0,280.14,298.18585,296.74524,297.54477,297.0753,297.21713,721.4628231187221,0.6751222863019275,-788.9750517489149
207000.0,281.073,298.15674,296.78098,297.8297,297.0937,297.32208,721.5830565904018,0.6803924467915953,-789.6223012695614
208800.0,282.13,298.15356,296.81937,298.19162,297.12247,297.40747,721.7213263535854,0.6846789142341531,-790.1892177770006
210600.0,283.01187,298.0594,296.81976,298.22995,297.104,297.4416,721.6827743882534,0.6871362497691321,-790.3963993651666
212400.0,283.76,297.98138,296.80618,298.22482,297.07837,297.423,721.176471066197,0.6886971260227573,-790.0461836684727
214200.0,284.18564,297.8901,296.78232,298.22028,297.04898,297.36856,721.0526615325056,0.690611560062907,-790.1138175387963
216000.0,284.34,298.06815,296.90756,298.2155,297.1789,297.40936,721.2723052441406,0.6926945667401727,-790.5417619181579
217800.0,284.26047,298.03323,296.8358,298.20187,297.12607,297.32257,721.1306788647462,0.6951286272703319,-790.6435415917794
219600.0,284.21,298.1502,296.90054,298.2016,297.24307,297.35205,721.3236976147462,0.6969343937236339,-791.0171369871096
221400.0,284.5745,297.91394,296.83713,298.1949,297.23288,297.26605,721.0990841381836,0.6982172970195821,-790.9208138401418
223200.0,284.95,297.58945,296.66266,298.1644,297.18576,297.09958,720.7126674267579,0.6991010246436847,-790.6227698911264
225000.0,285.0811,297.3921,296.5691,298.15698,297.2982,297.0033,720.5959829418946,0.7004029134733527,-790.6362742892298
226800.0,284.99,297.6029,296.66583,298.14252,297.51947,297.05157,720.9440074414063,0.7013825586998415,-791.0822633113904
228600.0,284.65982,297.32172,296.52643,298.13583,297.63663,296.91766,720.7460760571289,0.7025478075393609,-791.000856811065
230400.0,284.33,297.48853,296.5868,298.09384,297.73132,296.9426,720.9416266430665,0.7035461378362419,-791.2962404266907
232200.0,284.07812,297.43106,296.5712,298.0951,297.66635,296.9201,720.8367214916992,0.7048095743808623,-791.3176789297854
234000.0,283.82,297.65668,296.69833,298.11288,297.59964,297.02573,721.0191122753906,0.7059072685920924,-791.6098391345998
235800.0,283.49576,297.48834,296.54144,298.07968,297.39233,296.87766,720.6149862622071,0.7077975014216916,-791.3947364043763
237600.0,283.17,297.80374,296.60422,298.10013,297.31235,296.94,720.7981536694336,0.7101770825444852,-791.8158619238822
239400.0,282.9335,297.8216,296.51553,298.093,297.1893,296.85913,720.6356679516601,0.7135687492120364,-791.9925428728637
241200.0,282.79,298.12012,296.59085,298.0964,297.23672,296.94995,720.9670901091658,0.7147287111229816,-792.439961221464
243000.0,282.7613,298.34842,297.31693,299.19452,297.7696,297.7418,722.3764221404158,0.7147608072672711,-793.8525028671429
244800.0,282.72,298.3527,297.32227,299.16885,297.77963,297.74844,722.3896024748884,0.7147608823750946,-793.8656907123978
246600.0,282.59515,298.33292,297.30655,299.1113,297.73804,297.72714,722.3190625945174,0.7147609576920606,-793.7951583637234
248400.0,282.47,298.30182,297.28143,299.04166,297.66162,297.69366,722.2020111418806,0.7147610332188665,-793.6781144637672
250200.0,282.34995,298.27023,297.25348,299.03525,297.54987,297.65695,722.0617342009626,0.7147611089560094,-793.5378450965636
252000.0,282.23,298.2377,297.18854,299.0077,297.46588,297.6181,721.933893295201,0.714761184922605,-793.4100117874615
253800.0,281.96652,298.20914,297.19968,298.94568,297.4083,297.58237,721.8369092375838,0.7147612611553721,-793.313035353121
255600.0,281.75,298.17816,297.17413,298.83936,297.37524,297.5477,721.7486172820173,0.7147613375968336,-793.2247510417008
257400.0,281.72705,298.14462,297.1452,298.7646,297.32025,297.5144,721.6460736907088,0.714761414221908,-793.1222151128997
259200.0,281.71,298.11276,297.1175,298.69406,297.26624,297.48248,722.0234047314453,0.7147614910294163,-793.4995538343869
261000.0,281.69568,298.08762,297.09515,298.6335,297.2306,297.4554,721.9486301098633,0.7147615680187452,-793.4247869117378
262800.0,281.68,298.06638,297.07617,298.578,297.20206,297.4315,721.8853159375001,0.7147616452099185,-793.3614804584919
264600.0,281.52258,298.03705,297.05118,298.50302,297.1283,297.40186,721.7737962597657,0.7147617226476835,-793.2499685245341
266400.0,281.37,297.99896,297.0175,298.41458,297.03552,297.36316,721.6321463085937,0.7147618002867978,-793.1083263372735
268200.0,281.36,297.97543,296.9936,298.42834,296.99045,297.32968,721.554896381836,0.7147618781074756,-793.0310841925835
270000.0,281.35,297.96115,296.97827,298.41196,296.9819,297.30386,721.5153375683593,0.7147619561096246,-792.9915331793218
271800.0,281.34,297.9501,296.9674,298.22635,297.06046,297.29202,721.5369798291016,0.714762034293153,-793.0131832584169
273600.0,281.33,297.95135,296.96664,298.10532,297.15778,297.29584,721.6024173046876,0.7147621126572716,-793.0786285704148
275400.0,281.32468,297.9316,296.9512,298.05276,297.08563,297.27563,721.5092893017578,0.7147621912001185,-792.9855084217696
277200.0,281.32,297.89822,296.91968,298.0969,296.97488,297.23914,721.3747722241211,0.7147622699269256,-792.8509992168136
279000.0,281.285,297.8768,296.89786,298.12158,296.93082,297.20886,721.3037183666993,0.7147623488478209,-792.7799532514814
280800.0,281.25,297.8569,296.87848,298.02728,296.91446,297.1849,721.2459042187501,0.715118074804252,-792.7577116991753
282600.0,281.24707,296.51355,295.62134,296.97278,295.974,295.79007,718.3172613842773,0.7162807371563091,-789.9453350999082
284400.0,281.25,297.23367,295.8638,296.8839,296.2452,296.0942,719.2172678662109,0.7199973774676834,-791.2170056129793
286200.0,281.25293,297.8489,296.22546,297.0375,296.62946,296.4824,720.2560109448243,0.723100651474449,-792.5660760922692
288000.0,281.27,297.59332,296.0599,296.88962,296.45255,296.3055,719.7860924023438,0.7268478353161844,-792.4708759339622
289800.0,281.34683,298.0163,296.4925,297.19153,296.85898,296.70892,720.7679355541993,0.7297094832073205,-793.7388838749314
291600.0,281.46,298.09274,296.72287,297.4235,297.0704,296.92255,721.1799378142439,0.7318624705241517,-794.3661848666591
293400.0,281.58807,297.91415,296.67288,297.47644,296.97894,296.85645,720.9501084563337,0.733793860814843,-794.329494537818
295200.0,281.71,297.78635,296.62466,297.55618,296.91928,296.8191,720.8017384734236,0.7357908676249498,-794.3808252359186
297000.0,281.65036,297.82092,296.66272,297.68616,296.95706,296.86813,720.9117676116073,0.73815198343977,-794.7269659555843
298800.0,281.56,298.02353,296.8112,297.93442,297.1044,297.0261,720.8995503613281,0.7399050821048055,-794.8900585718087
300600.0,281.63797,297.76117,296.66855,298.20636,296.96097,296.88354,720.5344461010743,0.7417152017151959,-794.7059662725939
302400.0,281.71,297.80038,296.71353,298.20578,297.00507,296.90585,720.5800067316546,0.7435193978025082,-794.9319465119055
304200.0,281.6961,297.72876,296.64304,298.1988,296.95258,296.8362,720.4314510920062,0.7448831723984194,-794.9197683318482
306000.0,281.69,297.48227,296.51938,298.184,296.86896,296.69907,720.0938454523578,0.7460223863713573,-794.6960840894935
307800.0,281.7545,297.50006,296.6259,298.1912,297.04285,296.779,720.3190825983538,0.7469031829135789,-795.0094008897117
309600.0,281.82,297.39597,296.5776,298.1805,297.12805,296.7202,720.2709781794085,0.7473068833642298,-795.0016665158315
311400.0,281.84875,297.16315,296.46075,298.16876,297.28156,296.58777,720.1337352839007,0.7475185289630487,-794.8855881802056
313200.0,281.83,297.00427,296.38184,298.156,297.42334,296.4942,720.0663325983538,0.747728646834083,-794.8391972817622
315000.0,281.76215,296.9947,296.36334,298.14276,297.54565,296.46634,720.1313158136859,0.7479369043382886,-794.9250062475147
316800.0,281.68,296.98132,296.34045,298.1196,297.59805,296.43445,720.1338567316545,0.7487982873205543,-795.01368546371
318600.0,281.58936,297.38995,296.51804,298.12686,297.7285,296.62457,720.6520743097797,0.7498521179781726,-795.6372861075969
320400.0,281.5,297.4116,296.51517,298.10843,297.63596,296.61826,720.5841363092914,0.7509189571811852,-795.6760320274099
322200.0,281.42303,297.31232,296.37024,298.08325,297.3968,296.48172,720.2073326838031,0.7519232202311878,-795.3996547069219
324000.0,281.35,297.11716,296.16202,298.0828,297.12875,296.2791,719.6939476007952,0.7528185803432809,-794.9758056351234
325800.0,281.24466,296.91046,295.94275,297.9688,296.8596,296.06418,719.1475547174945,0.7543894908141229,-794.5865037989067
327600.0,281.14,297.02686,295.87372,297.7749,296.6671,296.02234,719.0341942578125,0.7548473286320284,-794.5189271210153
329400.0,281.22107,297.88065,296.93304,298.35526,297.2855,297.18854,721.1540854077148,0.7548477525563101,-796.6388606633458
331200.0,281.32,297.89783,296.95056,298.32605,297.28485,297.20676,721.1766848217774,0.7548481765588825,-796.6615024776656
333000.0,281.2362,297.87744,296.93338,298.32495,297.16235,297.18237,721.0462990429688,0.7548486014985657,-796.5311591928254
334800.0,281.16,297.86127,296.90588,298.46146,297.05054,297.1525,720.9383905834961,0.7548490268868836,-796.4232932721845
336600.0,281.14044,297.83673,296.8824,298.3712,297.01108,297.1279,720.8590622021485,0.7548494524948185,-796.3440074516303
338400.0,281.12,297.8042,296.85538,298.22156,296.9787,297.10074,720.7707228344726,0.7548498783919576,-796.2557106736684
340200.0,281.08932,297.77026,296.82727,298.03464,296.9466,297.06946,720.6737234814453,0.7548503046687774,-796.1587539483231
342000.0,281.05,297.7402,296.79776,297.84753,296.92294,297.0377,720.5851129345704,0.754850731686347,-796.0701861032051
343800.0,280.929,297.70856,296.76508,297.84647,296.8451,296.99884,720.469973383789,0.7548511600352693,-795.955089387316
345600.0,280.83,297.68292,296.7302,298.0179,296.77295,296.96198,720.835324116211,0.7548515887813233,-796.3204829943434
347400.0,280.83,297.66235,296.70752,297.97827,296.74377,296.93643,720.7721429760743,0.75485201756484,-796.2573447325583
349200.0,280.83,297.639,296.684,297.91837,296.70285,296.9114,720.6958101757813,0.7548524463856722,-796.1810548143485
351000.0,280.83,297.61093,296.65732,297.84552,296.64154,296.88336,720.5961784375,0.7548528752436711,-796.0814659618671
352800.0,280.83,297.58133,296.6294,297.7677,296.57672,296.854,720.4910572216797,0.7548533044028226,-795.976387661962
354600.0,280.75742,297.55222,296.60068,297.82053,296.49594,296.81805,720.3846141674805,0.7548537345440728,-795.8699876218878
356400.0,280.67,297.52158,296.57202,297.8002,296.4152,296.77972,720.2662898266602,0.7548541651698174,-795.751706343642
358200.0,280.6583,297.49762,296.54596,297.7526,296.39175,296.75235,720.2027724560547,0.7548545957803195,-795.6882320340867
360000.0,280.68,297.4778,296.52478,297.5107,296.39856,296.7357,720.1504301098634,0.7548550260233372,-795.635932712197
361800.0,280.74118,297.45544,296.50275,297.41678,296.3542,296.71698,720.0728817089845,0.7548554556518096,-795.5584272741654
363600.0,280.8,297.43024,296.47873,297.3374,296.31006,296.69202,719.9904728222657,0.755097283035404,-795.5002011258061
365400.0,280.80286,297.41226,296.4593,297.28268,296.30518,296.6702,719.9494815502931,0.7557408733000123,-795.5235688802943
367200.0,280.8,297.39703,296.44186,297.23618,296.30722,296.65057,719.9186006909181,0.7580943579905531,-795.7280364899734
369000.0,280.87167,297.49295,295.94406,296.85776,296.1273,296.11377,719.2998097485352,0.762470598181764,-795.5468695667115
370800.0,280.93,297.7109,296.0463,296.74588,296.26053,296.2576,719.6465210888672,0.7673832162477144,-796.3848427136386
372600.0,280.872,298.11044,296.30502,296.90115,296.5348,296.57736,720.4039933422852,0.7722222476708546,-797.6262181093706
374400.0,280.81,298.18408,296.35263,296.95273,296.614,296.67166,720.5970486401368,0.7769119430049647,-798.2882429406333
376200.0,280.79858,298.2007,296.5174,296.93713,296.73947,296.8429,720.8598978344727,0.7813819139415595,-798.9980892286286
378000.0,280.79,298.1865,296.68207,297.14902,296.83612,296.97556,721.0528844451032,0.7849594150889476,-799.548825953998
379800.0,280.78372,298.00726,296.61227,297.60223,296.61264,296.83945,720.710556600865,0.7881775924792772,-799.5283158487927
381600.0,280.79,298.15268,296.71667,297.3215,296.67383,296.9425,720.904391000279,0.7910530011599325,-800.0096911162723
383400.0,280.96414,298.0535,296.68558,297.2868,296.65933,296.8842,720.7799400481306,0.7940907397240864,-800.1890140205392
385200.0,281.2,298.15366,296.776,297.3552,296.83655,296.97458,720.6476076000978,0.7970529783175928,-800.352905431857
387000.0,281.32584,298.15356,296.804,297.37704,296.88153,296.98856,720.7003512036133,0.7996171662750684,-800.6620678311201
388800.0,281.39,298.0071,296.7419,297.33316,296.80008,296.89072,720.4231302301897,0.8021703617458084,-800.6401664047705
390600.0,281.33527,297.9142,296.65985,297.26263,296.70096,296.8005,720.1995215876117,0.8052944455722162,-800.7289661448333
392400.0,281.29,298.15244,296.82452,297.38058,296.86163,296.98068,720.6450914972796,0.807160230413564,-801.361114538636
394200.0,281.334,297.71967,296.65015,297.278,296.61786,296.7538,719.9825215509904,0.8087646209069305,-800.8589836416835
396000.0,281.38,297.534,296.54932,296.9782,296.48502,296.64297,719.6300968561663,0.8114095116538317,-800.7710480215495
397800.0,281.42834,298.06064,296.879,297.412,296.83823,296.9861,720.5872649958148,0.8140671975780043,-801.9939847536152
399600.0,281.44,298.1527,296.93985,297.45145,296.93808,297.0522,720.7853702082172,0.8166541573271329,-802.4507859409305
401400.0,281.30658,298.15118,296.93835,297.4357,296.94763,297.04617,720.7851116632952,0.819235954398823,-802.7087071031775
403200.0,281.12,298.15115,296.93338,297.41226,296.95898,297.03882,720.7847060602678,0.8214232275463594,-802.9270288149038
405000.0,280.99298,297.9871,296.82465,297.31305,296.91055,296.9152,720.5257033991351,0.8228285899540604,-802.8085623945411
406800.0,280.86,297.5684,296.5532,297.12292,296.7808,296.63516,719.896493194057,0.8247233396884311,-802.3688271629002
408600.0,280.6449,297.68875,296.3113,297.03577,296.77106,296.63046,719.9152793390765,0.8274602585078892,-802.6613051898654
410400.0,280.42,297.78476,296.13522,296.94534,296.74704,296.6111,719.9045970758929,0.8308080262660601,-802.9853997024989
412200.0,280.2673,297.83905,296.01715,296.8461,296.69974,296.56744,719.8377476252093,0.8351685540879842,-803.3546030340077
414000.0,280.17,297.993,296.00616,296.93228,296.7262,296.59583,720.0172578320312,0.8364361977151707,-803.6608776035482
415800.0,280.1198,297.6698,296.16763,297.2115,296.687,296.95645,720.1348515209961,0.8364921726688689,-803.784068787883
417600.0,280.09,297.65887,296.22586,297.1818,296.70792,296.9423,720.1372728466797,0.8365480360832046,-803.7920764550001
419400.0,280.0763,297.64127,296.2419,297.14493,296.70456,296.91943,720.1035415356446,0.8407085159419887,-804.1743931298435
