obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,action,reward,done,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14
-0.11080023646354675,0.15891516208648682,-1.0,-0.09628169238567352,-0.11157043278217316,-0.10633420944213867,-0.1011679470539093,0.15891516208648682,0.15891516208648682,0.15891516208648682,0.15891516208648682,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,-0.11511917412281036,0.15891516208648682,-1.0,-0.11080023646354675,-0.09628169238567352,-0.11157043278217316,-0.10633420944213867,0.15891516208648682,0.15891516208648682,0.15891516208648682,0.15891516208648682,-1.0,-1.0,-1.0,-1.0
0.03159249573945999,0.08042144775390625,-1.0,0.0397004634141922,0.046358317136764526,0.05415429174900055,0.06729903817176819,0.08042144775390625,0.08042144775390625,0.08042144775390625,0.08042144775390625,-1.0,-1.0,-1.0,-1.0,0.0,-0.9669854640960693,0.0,0.022900819778442383,0.08042144775390625,-1.0,0.03159249573945999,0.0397004634141922,0.046358317136764526,0.05415429174900055,0.08042144775390625,0.08042144775390625,0.08042144775390625,0.08042144775390625,-1.0,-1.0,-1.0,-1.0
0.0723971277475357,-0.26806896924972534,-0.11133414506912231,0.07309988141059875,0.07682602107524872,0.07093115150928497,0.07183771580457687,-0.26806896924972534,-0.26806896924972534,-0.26806896924972534,-0.26806896924972534,-0.11133414506912231,-0.11133414506912231,-0.11133414506912231,-0.11133414506912231,0.0,-1.585656762123108,0.0,0.07142405956983566,-0.26806896924972534,-0.11133414506912231,0.0723971277475357,0.07309988141059875,0.07682602107524872,0.07093115150928497,-0.26806896924972534,-0.26806896924972534,-0.26806896924972534,-0.26806896924972534,-0.11133414506912231,-0.11133414506912231,-0.11133414506912231,-0.11133414506912231
-0.018139801919460297,0.45553457736968994,-0.554194450378418,-0.022186748683452606,-0.03651382774114609,-0.020194433629512787,-0.02235867828130722,0.45553457736968994,0.45553457736968994,0.45553457736968994,0.45553457736968994,-0.554194450378418,-0.554194450378418,-0.554194450378418,-0.554194450378418,1.0,-0.5282137989997864,0.0,-0.014576368033885956,0.45553457736968994,-0.554194450378418,-0.018139801919460297,-0.022186748683452606,-0.03651382774114609,-0.020194433629512787,0.45553457736968994,0.45553457736968994,0.45553457736968994,0.45553457736968994,-0.554194450378418,-0.554194450378418,-0.554194450378418,-0.554194450378418
0.07609521597623825,-0.2645835876464844,-0.6297126412391663,0.0977545902132988,0.08645772933959961,0.09790486842393875,0.10917424410581589,-0.2645835876464844,-0.2645835876464844,-0.2645835876464844,-0.2645835876464844,-0.6297126412391663,-0.6297126412391663,-0.6297126412391663,-0.6297126412391663,0.0,-1.5009196996688843,0.0,0.06477801501750946,-0.2645835876464844,-0.6297126412391663,0.07609521597623825,0.0977545902132988,0.08645772933959961,0.09790486842393875,-0.2645835876464844,-0.2645835876464844,-0.2645835876464844,-0.2645835876464844,-0.6297126412391663,-0.6297126412391663,-0.6297126412391663,-0.6297126412391663
-0.10027441382408142,-0.31902819871902466,-1.0,-0.09420593082904816,-0.098686084151268,-0.10662691295146942,-0.1003652960062027,-0.31902819871902466,-0.31902819871902466,-0.31902819871902466,-0.31902819871902466,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,-0.10201464593410492,-0.31902819871902466,-1.0,-0.10027441382408142,-0.09420593082904816,-0.098686084151268,-0.10662691295146942,-0.31902819871902466,-0.31902819871902466,-0.31902819871902466,-0.31902819871902466,-1.0,-1.0,-1.0,-1.0
0.2556188404560089,0.31331634521484375,-1.0,0.2548191249370575,0.25321072340011597,0.25748613476753235,0.2428542971611023,0.31331634521484375,0.31331634521484375,0.31331634521484375,0.31331634521484375,-1.0,-1.0,-1.0,-1.0,0.0,-3.936985969543457,0.0,0.25584203004837036,0.31331634521484375,-1.0,0.2556188404560089,0.2548191249370575,0.25321072340011597,0.25748613476753235,0.31331634521484375,0.31331634521484375,0.31331634521484375,0.31331634521484375,-1.0,-1.0,-1.0,-1.0
-0.3828287124633789,0.14450836181640625,-1.0,-0.39012420177459717,-0.37760621309280396,-0.37899577617645264,-0.38095545768737793,0.14450836181640625,0.14450836181640625,0.14450836181640625,0.14450836181640625,-1.0,-1.0,-1.0,-1.0,1.0,-2.7306406497955322,0.0,-0.38169240951538086,0.14450836181640625,-1.0,-0.3828287124633789,-0.39012420177459717,-0.37760621309280396,-0.37899577617645264,0.14450836181640625,0.14450836181640625,0.14450836181640625,0.14450836181640625,-1.0,-1.0,-1.0,-1.0
-0.2113625407218933,-0.07956951856613159,-1.0,-0.2082904577255249,-0.20524072647094727,-0.20217400789260864,-0.19881415367126465,-0.07956951856613159,-0.07956951856613159,-0.07956951856613159,-0.07956951856613159,-1.0,-1.0,-1.0,-1.0,0.0,-0.5583316683769226,0.0,-0.2143789529800415,-0.07956951856613159,-1.0,-0.2113625407218933,-0.2082904577255249,-0.20524072647094727,-0.20217400789260864,-0.07956951856613159,-0.07956951856613159,-0.07956951856613159,-0.07956951856613159,-1.0,-1.0,-1.0,-1.0
-0.026646792888641357,-0.2215474247932434,-1.0,-0.027846381068229675,-0.02906791865825653,-0.030312493443489075,-0.03158177435398102,-0.2215474247932434,-0.2215474247932434,-0.2215474247932434,-0.2215474247932434,-1.0,-1.0,-1.0,-1.0,0.0,-0.3502825200557709,0.0,-0.02546803653240204,-0.2215474247932434,-1.0,-0.026646792888641357,-0.027846381068229675,-0.02906791865825653,-0.030312493443489075,-0.2215474247932434,-0.2215474247932434,-0.2215474247932434,-0.2215474247932434,-1.0,-1.0,-1.0,-1.0
-0.13086669147014618,0.17046868801116943,-1.0,-0.1266881823539734,-0.13312296569347382,-0.143874391913414,-0.14220096170902252,0.17046868801116943,0.17046868801116943,0.17046868801116943,0.17046868801116943,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,-0.13061879575252533,0.17046868801116943,-1.0,-0.13086669147014618,-0.1266881823539734,-0.13312296569347382,-0.143874391913414,0.17046868801116943,0.17046868801116943,0.17046868801116943,0.17046868801116943,-1.0,-1.0,-1.0,-1.0
0.3092929422855377,0.3894157409667969,-0.9946171045303345,0.3083822429180145,0.3077079653739929,0.30716365575790405,0.3076852858066559,0.3894157409667969,0.3894157409667969,0.3894157409667969,0.3894157409667969,-0.9946171045303345,-0.9946171045303345,-0.9946171045303345,-0.9946171045303345,1.0,-4.90469217300415,0.0,0.32867681980133057,0.3894157409667969,-0.9946171045303345,0.3092929422855377,0.3083822429180145,0.3077079653739929,0.30716365575790405,0.3894157409667969,0.3894157409667969,0.3894157409667969,0.3894157409667969,-0.9946171045303345,-0.9946171045303345,-0.9946171045303345,-0.9946171045303345
-0.19292409718036652,0.21420156955718994,-0.7552894353866577,-0.19735749065876007,-0.19356687366962433,-0.1562412828207016,-0.20211990177631378,0.21420156955718994,0.21420156955718994,0.21420156955718994,0.21420156955718994,-0.7552894353866577,-0.7552894353866577,-0.7552894353866577,-0.7552894353866577,0.0,-0.3899902403354645,0.0,-0.20117570459842682,0.21420156955718994,-0.7552894353866577,-0.19292409718036652,-0.19735749065876007,-0.19356687366962433,-0.1562412828207016,0.21420156955718994,0.21420156955718994,0.21420156955718994,0.21420156955718994,-0.7552894353866577,-0.7552894353866577,-0.7552894353866577,-0.7552894353866577
0.02257673442363739,-0.056827545166015625,-1.0,0.024256154894828796,0.02570366859436035,0.027393564581871033,0.02876979112625122,-0.056827545166015625,-0.056827545166015625,-0.056827545166015625,-0.056827545166015625,-1.0,-1.0,-1.0,-1.0,0.0,-0.9403975009918213,0.0,0.020815491676330566,-0.056827545166015625,-1.0,0.02257673442363739,0.024256154894828796,0.02570366859436035,0.027393564581871033,-0.056827545166015625,-0.056827545166015625,-0.056827545166015625,-0.056827545166015625,-1.0,-1.0,-1.0,-1.0
-0.17698505520820618,-0.0016911625862121582,-0.9976798295974731,-0.18046575784683228,-0.18342077732086182,-0.18611687421798706,-0.19160297513008118,-0.0016911625862121582,-0.0016911625862121582,-0.0016911625862121582,-0.0016911625862121582,-0.9976798295974731,-0.9976798295974731,-0.9976798295974731,-0.9976798295974731,0.0,-0.14329056441783905,0.0,-0.18182671070098877,-0.0016911625862121582,-0.9976798295974731,-0.17698505520820618,-0.18046575784683228,-0.18342077732086182,-0.18611687421798706,-0.0016911625862121582,-0.0016911625862121582,-0.0016911625862121582,-0.0016911625862121582,-0.9976798295974731,-0.9976798295974731,-0.9976798295974731,-0.9976798295974731
0.1805337518453598,0.057903289794921875,-1.0,0.1826607882976532,0.20468270778656006,0.17695847153663635,0.17811384797096252,0.057903289794921875,0.057903289794921875,0.057903289794921875,0.057903289794921875,-1.0,-1.0,-1.0,-1.0,0.0,-2.9806759357452393,0.0,0.18083733320236206,0.057903289794921875,-1.0,0.1805337518453598,0.1826607882976532,0.20468270778656006,0.17695847153663635,0.057903289794921875,0.057903289794921875,0.057903289794921875,0.057903289794921875,-1.0,-1.0,-1.0,-1.0
0.39840394258499146,-0.13252639770507812,-1.0,0.3918784260749817,0.38512855768203735,0.3781479001045227,0.37125274538993835,-0.13252639770507812,-0.13252639770507812,-0.13252639770507812,-0.13252639770507812,-1.0,-1.0,-1.0,-1.0,0.0,-5.832368850708008,0.0,0.40449953079223633,-0.13252639770507812,-1.0,0.39840394258499146,0.3918784260749817,0.38512855768203735,0.3781479001045227,-0.13252639770507812,-0.13252639770507812,-0.13252639770507812,-0.13252639770507812,-1.0,-1.0,-1.0,-1.0
0.3704516291618347,0.3645120859146118,-1.0,0.37610024213790894,0.38157159090042114,0.3973090350627899,0.3868072032928467,0.3645120859146118,0.3645120859146118,0.3645120859146118,0.3645120859146118,-1.0,-1.0,-1.0,-1.0,0.0,-5.323041915893555,0.0,0.3645523190498352,0.3645120859146118,-1.0,0.3704516291618347,0.37610024213790894,0.38157159090042114,0.3973090350627899,0.3645120859146118,0.3645120859146118,0.3645120859146118,0.3645120859146118,-1.0,-1.0,-1.0,-1.0
-0.1405428797006607,0.25468695163726807,-1.0,-0.1332491785287857,-0.1411350816488266,-0.14784125983715057,-0.15939448773860931,0.25468695163726807,0.25468695163726807,0.25468695163726807,0.25468695163726807,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,-0.1427163928747177,0.25468695163726807,-1.0,-0.1405428797006607,-0.1332491785287857,-0.1411350816488266,-0.14784125983715057,0.25468695163726807,0.25468695163726807,0.25468695163726807,0.25468695163726807,-1.0,-1.0,-1.0,-1.0
0.12230953574180603,0.15218734741210938,-0.9905332326889038,0.12443086504936218,0.12740641832351685,0.13057848811149597,0.13193264603614807,0.15218734741210938,0.15218734741210938,0.15218734741210938,0.15218734741210938,-0.9905332326889038,-0.9905332326889038,-0.9905332326889038,-0.9905332326889038,0.0,-2.203089714050293,0.0,0.11985016614198685,0.15218734741210938,-0.9905332326889038,0.12230953574180603,0.12443086504936218,0.12740641832351685,0.13057848811149597,0.15218734741210938,0.15218734741210938,0.15218734741210938,0.15218734741210938,-0.9905332326889038,-0.9905332326889038,-0.9905332326889038,-0.9905332326889038
-0.17349472641944885,-0.10507076978683472,-1.0,-0.17269578576087952,-0.1650233268737793,-0.1731627881526947,-0.18531128764152527,-0.10507076978683472,-0.10507076978683472,-0.10507076978683472,-0.10507076978683472,-1.0,-1.0,-1.0,-1.0,0.0,-0.05689725652337074,0.0,-0.1750507652759552,-0.10507076978683472,-1.0,-0.17349472641944885,-0.17269578576087952,-0.1650233268737793,-0.1731627881526947,-0.10507076978683472,-0.10507076978683472,-0.10507076978683472,-0.10507076978683472,-1.0,-1.0,-1.0,-1.0
