timestamp,tdis_tot,ener_tot,kpi_disc,kpi_ener,reward,reward_old
2026-04-25T18:42:46.251562,0.31978149414061363,0.0,0,5.232908441751664e-05,-0.31978149414061363,-5.232908441751664e-05
2026-04-25T18:42:46.498661,0.36188049316405113,0.0,0,5.232908441751664e-05,-0.6816619873046648,-5.232908441751664e-05
2026-04-25T18:42:46.578124,0.44708557128905113,0.0,0,0.00936081341577244,-1.128747558593716,-0.00936081341577244
2026-04-25T18:42:46.646734,0.46362609863280113,0.0390625,0.1884161097054085,0.018832297563851044,-1.631436157226517,-0.20724840726925955
2026-04-25T18:42:46.718033,0.36934204101561363,0.0390625,0.5348582486866216,0.018911479329063563,-2.0398406982421307,-0.5537697280156851
2026-04-25T18:42:46.799899,0.35054321289061363,0.0,0.8936182556217475,0.028225153927906383,-2.3903839111327443,-0.9218434095496538
2026-04-25T18:42:46.867099,0.34826965332030113,0.0390625,1.209807068549909,0.037674158916072634,-2.7777160644530454,-1.2474812274659817
2026-04-25T18:42:46.956673,0.27910156249998863,0.0390625,1.4713846386405633,0.03775315309991362,-3.095880126953034,-1.509137791740477
2026-04-25T18:42:47.031374,0.26835937499998863,0.0,1.7775354338233056,0.03775315309991362,-3.3642395019530227,-1.8152885869232191
2026-04-25T18:42:47.102488,0.35184020996092613,0.0,2.183035809081042,0.03775315309991362,-3.716079711913949,-2.2207889621809556
2026-04-25T18:42:47.179535,0.46063537597655113,0.0,2.668759658509572,0.04696909540880502,-4.1767150878905,-2.715728753918377
2026-04-25T18:42:47.247115,0.48469848632811363,0.0390625,3.12515698403857,0.056319638551016606,-4.700476074218614,-3.1814766225895865
2026-04-25T18:42:47.315964,0.42103881835936363,0.0390625,3.501475271423661,0.06576703885848545,-5.160577392577977,-3.5672423102821464
2026-04-25T18:42:47.389796,0.32887573242186363,0.0390625,3.8054042502598744,0.065846162884595,-5.528515624999841,-3.8712504131444696
2026-04-25T18:42:47.472046,0.30467529296873863,0.0,4.143467323283701,0.065846162884595,-5.8331909179685795,-4.209313486168297
2026-04-25T18:42:47.548305,0.37967224121092613,0.0,4.572831400937119,0.065846162884595,-6.212863159179506,-4.638677563821714
2026-04-25T18:42:47.620848,0.48044128417967613,0.0,5.0730070992942,0.07512135486228677,-6.693304443359182,-5.1481284541564865
2026-04-25T18:42:47.690428,0.49289245605467613,0.0390625,5.554996485820602,0.0751993945703707,-7.225259399413858,-5.630195880390972
2026-04-25T18:42:47.755468,0.48916931152342613,0.0,6.074080400420951,0.0751993945703707,-7.714428710937284,-6.149279794991322
2026-04-25T18:42:47.822123,0.5543853759765511,0.0,6.641265933749388,0.08447318718065748,-8.268814086913835,-6.7257391209300454
2026-04-25T18:42:47.889712,0.5560638427734261,0.0390625,7.183620501635545,0.0845514620915166,-8.863940429687261,-7.268171963727061
2026-04-25T18:42:47.974293,0.5468627929687386,0.0,7.7318147899653535,0.09385541996380661,-9.410803222656,-7.82567020992916
2026-04-25T18:42:48.043902,0.5300476074218636,0.0390625,8.24483216641713,0.09393400718760662,-9.979913330077864,-8.338766173604736
2026-04-25T18:42:48.116426,0.5153839111328011,0.0,8.76079361834669,0.10327633370957155,-10.495297241210665,-8.864069952056262
2026-04-25T18:42:48.177276,0.49742431640623863,0.0390625,9.241808770726271,0.10335523029402602,-11.031784057616903,-9.345164001020297
2026-04-25T18:42:48.246223,0.48451538085936363,0.0,9.73535984240018,0.11273119995262733,-11.516299438476267,-9.848091042352808
2026-04-25T18:42:48.307559,0.49190063476561363,0.0390625,9.747643905222244,0.11281036469351513,-12.04726257324188,-9.86045426991576
2026-04-25T18:42:48.366275,0.49081726074217613,0.0,9.747643905222244,0.11281036469351513,-12.538079833984057,-9.86045426991576
2026-04-25T18:42:48.426821,0.5650665283203011,0.0,9.747643905222244,0.11281036469351513,-13.103146362304358,-9.86045426991576
2026-04-25T18:42:48.503260,0.6567260742187386,0.0,9.747643905222244,0.12215389733929895,-13.759872436523096,-9.869797802561543
2026-04-25T18:42:48.568741,0.6569091796874886,0.0390625,9.747643905222244,0.13169472544396954,-14.455844116210585,-9.879338630666213
2026-04-25T18:42:48.631248,0.5599853515624886,0.0390625,9.747643905222244,0.13177484033825881,-15.054891967773074,-9.879418745560503
2026-04-25T18:42:48.694434,0.5144989013671761,0.0,9.747643905222244,0.13177484033825881,-15.56939086914025,-9.879418745560503
2026-04-25T18:42:48.770529,0.5660278320312386,0.0,9.747643905222244,0.1412877678048959,-16.13541870117149,-9.88893167302714
2026-04-25T18:42:48.840915,0.5476562499999886,0.0390625,9.747643905222244,0.15101949676822804,-16.722137451171477,-9.898663401990472
2026-04-25T18:42:48.919218,0.42607421874998863,0.0390625,9.747643905222244,0.16089264072454137,-17.187274169921466,-9.908536545946784
2026-04-25T18:42:49.004140,0.27385253906248863,0.0390625,9.747643905222244,0.17087421471777434,-17.500189208983954,-9.918518119940018
2026-04-25T18:42:49.084865,0.11482543945311363,0.0390625,9.747643905222244,0.1709578114797459,-17.654077148437068,-9.918601716701989
2026-04-25T18:42:49.147975,0.04680175781248863,0.0,9.747643905222244,0.1709578114797459,-17.700878906249557,-9.918601716701989
2026-04-25T18:42:49.231693,0.10155029296873863,0.0,9.747643905222244,0.18084531819793476,-17.802429199218295,-9.92848922342018
2026-04-25T18:42:49.294798,0.08168334960936363,0.0390625,9.747643905222244,0.18092876502606856,-17.92317504882766,-9.928572670248313
2026-04-25T18:42:49.381600,0.04275817871092613,0.0,9.747643905222244,0.19089863754944422,-17.965933227538585,-9.938542542771689
2026-04-25T18:42:49.448835,0.0,0.0390625,9.747643905222244,0.20110628880504544,-18.004995727538585,-9.948750194027289
2026-04-25T18:42:49.523135,0.0,0.0390625,9.747643905222244,0.2011919705574007,-18.044058227538585,-9.948835875779645
2026-04-25T18:42:49.602217,0.0,0.0,9.747643905222244,0.2011919705574007,-18.044058227538585,-9.948835875779645
2026-04-25T18:42:49.676539,0.0,0.0,9.747643905222244,0.2011919705574007,-18.044058227538585,-9.948835875779645
2026-04-25T18:42:49.749942,0.0,0.0,9.747643905222244,0.2011919705574007,-18.044058227538585,-9.948835875779645
2026-04-25T18:42:49.821772,0.03012390136717613,0.0,9.747643905222244,0.2011919705574007,-18.07418212890576,-9.948835875779645
2026-04-25T18:42:49.901600,0.12419433593748863,0.0,9.747643905222244,0.21131812770743066,-18.19837646484325,-9.958962032929675
2026-04-25T18:42:49.972042,0.09424133300780113,0.0390625,9.747643905222244,0.21140339545550352,-18.33168029785105,-9.959047300677748
2026-04-25T18:42:50.052274,0.04095764160155113,0.0,9.747643905222244,0.22156737337201712,-18.372637939452602,-9.96921127859426
2026-04-25T18:42:50.129070,0.0,0.0390625,9.747643905222244,0.22165346211023032,-18.411700439452602,-9.969297367332475
2026-04-25T18:42:50.198850,0.0,0.0,9.747643905222244,0.22165346211023032,-18.411700439452602,-9.969297367332475
2026-04-25T18:42:50.277851,0.0,0.0,9.747643905222244,0.23184450609881396,-18.411700439452602,-9.979488411321057
2026-04-25T18:42:50.342345,0.0,0.0390625,9.747643905222244,0.24223901562106862,-18.450762939452602,-9.989882920843312
2026-04-25T18:42:50.412064,0.0,0.0390625,9.747643905222244,0.2527393146810013,-18.489825439452602,-10.000383219903245
2026-04-25T18:42:50.476498,0.0,0.0390625,9.747643905222244,0.263343620157599,-18.528887939452602,-10.010987525379843
2026-04-25T18:42:50.543760,0.0,0.0390625,9.747643905222244,0.26343241598615763,-18.567950439452602,-10.011076321208401
2026-04-25T18:42:50.611155,0.0,0.0,9.747643905222244,0.27391424852979274,-18.567950439452602,-10.021558153752036
2026-04-25T18:42:50.679696,0.0,0.0390625,9.747643905222244,0.28456812385692387,-18.607012939452602,-10.032212029079167
2026-04-25T18:42:50.744434,0.0,0.0390625,9.747643905222244,0.2952997572236744,-18.646075439452602,-10.042943662445918
2026-04-25T18:42:50.809842,0.0,0.0390625,9.747643905222244,0.2953894431314522,-18.685137939452602,-10.043033348353696
2026-04-25T18:42:50.871266,0.0,0.0,9.747643905222244,0.2953894431314522,-18.685137939452602,-10.043033348353696
2026-04-25T18:42:50.946506,0.0,0.0,9.747643905222244,0.3058753823866834,-18.685137939452602,-10.053519287608927
2026-04-25T18:42:51.013802,0.0,0.0390625,9.747643905222244,0.30596367784883327,-18.724200439452602,-10.053607583071077
2026-04-25T18:42:51.080090,0.0,0.0,9.747643905222244,0.30596367784883327,-18.724200439452602,-10.053607583071077
2026-04-25T18:42:51.151784,0.0,0.0,9.747643905222244,0.3163827935178191,-18.724200439452602,-10.064026698740063
2026-04-25T18:42:51.217406,0.0,0.0390625,9.747643905222244,0.3164706864770534,-18.763262939452602,-10.064114591699298
2026-04-25T18:42:51.287912,0.0,0.0,9.747643905222244,0.3268977059300597,-18.763262939452602,-10.074541611152304
2026-04-25T18:42:51.354178,0.0,0.0390625,9.747643905222244,0.33753406914820394,-18.802325439452602,-10.085177974370447
2026-04-25T18:42:51.415572,0.0,0.0390625,9.747643905222244,0.33762317585229523,-18.841387939452602,-10.085267081074539
2026-04-25T18:42:51.483392,0.0,0.0,9.747643905222244,0.33762317585229523,-18.841387939452602,-10.085267081074539
2026-04-25T18:42:51.554430,0.0,0.0,9.747643905222244,0.34808831163905235,-18.841387939452602,-10.095732216861297
2026-04-25T18:42:51.619278,0.0,0.0390625,9.747643905222244,0.3481765931375677,-18.880450439452602,-10.095820498359812
2026-04-25T18:42:51.690769,0.0,0.0,9.747643905222244,0.3586347425543383,-18.880450439452602,-10.106278647776582
2026-04-25T18:42:51.755897,0.0,0.0390625,9.747643905222244,0.3692831157721094,-18.919512939452602,-10.116927020994353
2026-04-25T18:42:51.819331,0.0,0.0390625,9.747643905222244,0.3693722842976517,-18.958575439452602,-10.117016189519896
2026-04-25T18:42:51.884623,0.0,0.0,9.747643905222244,0.3693722842976517,-18.958575439452602,-10.117016189519896
2026-04-25T18:42:51.961062,0.0,0.0,9.747643905222244,0.3693722842976517,-18.958575439452602,-10.117016189519896
2026-04-25T18:42:52.051294,0.0,0.0,9.747643905222244,0.3797823117340257,-18.958575439452602,-10.12742621695627
2026-04-25T18:42:52.116652,0.0,0.0390625,9.747643905222244,0.37986998995730353,-18.997637939452602,-10.127513895179547
2026-04-25T18:42:52.188066,0.0,0.0,9.747643905222244,0.39029550730500545,-18.997637939452602,-10.137939412527249
2026-04-25T18:42:52.249807,0.0,0.0390625,9.747643905222244,0.3903836824237221,-19.036700439452602,-10.138027587645967
2026-04-25T18:42:52.311798,0.0,0.0,9.747643905222244,0.3903836824237221,-19.036700439452602,-10.138027587645967
2026-04-25T18:42:52.363548,0.0,0.0,9.747643905222244,0.3903836824237221,-19.036700439452602,-10.138027587645967
2026-04-25T18:42:52.433152,0.0,0.0,9.747643905222244,0.3903836824237221,-19.036700439452602,-10.138027587645967
2026-04-25T18:42:52.498766,0.0,0.0,9.747643905222244,0.3903836824237221,-19.036700439452602,-10.138027587645967
2026-04-25T18:42:52.571296,0.0,0.0,9.747643905222244,0.4007910940861449,-19.036700439452602,-10.148434999308389
2026-04-25T18:42:52.635141,0.0,0.0390625,9.747643905222244,0.4008788535220308,-19.075762939452602,-10.148522758744274
2026-04-25T18:42:52.711412,0.0,0.0,9.747643905222244,0.4113133842326334,-19.075762939452602,-10.158957289454877
2026-04-25T18:42:52.778247,0.0,0.0390625,9.747643905222244,0.42197710940673394,-19.114825439452602,-10.169621014628978
2026-04-25T18:42:52.847950,0.0,0.0390625,9.747643905222244,0.4220664971713692,-19.153887939452602,-10.169710402393614
2026-04-25T18:42:52.914578,0.0,0.0,9.747643905222244,0.4220664971713692,-19.153887939452602,-10.169710402393614
2026-04-25T18:42:52.990553,0.0,0.0,9.747643905222244,0.4325886277945567,-19.153887939452602,-10.1802325330168
2026-04-25T18:42:53.055308,0.0,0.0390625,9.747643905222244,0.43267744840081934,-19.192950439452602,-10.180321353623063
2026-04-25T18:42:53.132482,0.0,0.0,9.747643905222244,0.44323393559856494,-19.192950439452602,-10.190877840820809
2026-04-25T18:42:53.198076,0.0,0.0390625,9.747643905222244,0.4433232016413354,-19.232012939452602,-10.19096710686358
2026-04-25T18:42:53.277897,0.0,0.0,9.747643905222244,0.4539024650671031,-19.232012939452602,-10.201546370289346
2026-04-25T18:42:53.343149,0.0,0.0390625,9.800858420913475,0.4646567562218508,-19.271075439452602,-10.265515177135326
2026-04-25T18:42:53.411529,0.11559753417969887,0.0390625,9.983206444141867,0.47545865868149817,-19.4257354736323,-10.458665102823366
2026-04-25T18:42:53.478445,0.24903564453126137,0.0390625,10.296540347550014,0.486278587506225,-19.713833618163562,-10.78281893505624
2026-04-25T18:42:53.548481,0.37580566406251137,0.0390625,10.731435953934108,0.49709768133313864,-20.128701782226074,-11.228533635267247
2026-04-25T18:42:53.613797,0.49322204589844887,0.0390625,11.277116161878602,0.5078888288199063,-20.660986328124523,-11.785004990698509
2026-04-25T18:42:53.687039,0.5947082519531364,0.0390625,11.88767006254091,0.5079785835379165,-21.29475708007766,-12.395648646078826
2026-04-25T18:42:53.762009,0.5961273193359489,0.0,12.466680693929742,0.5184791137284219,-21.890884399413608,-12.985159807658164
2026-04-25T18:42:53.828274,0.5834777832031364,0.0390625,13.078977922349406,0.5291143733277528,-22.513424682616744,-13.608092295677158
2026-04-25T18:42:53.892439,0.6472137451171989,0.0390625,13.768212410494108,0.5398197754142812,-23.199700927733943,-14.30803218590839
2026-04-25T18:42:53.964666,0.7329986572265739,0.0390625,14.544919826805423,0.5505778527062795,-23.971762084960517,-15.095497679511702
2026-04-25T18:42:54.028283,0.8184631347656364,0.0390625,15.404385400924799,0.5613656345267224,-24.829287719726153,-15.965751035451522
2026-04-25T18:42:54.094370,0.9007080078125114,0.0390625,16.345395387294737,0.5721730431509866,-25.769058227538665,-16.917568430445723
2026-04-25T18:42:54.159554,0.9804809570312614,0.0390625,17.363313211729736,0.5829935108510416,-26.788601684569926,-17.94630672258078
2026-04-25T18:42:54.227078,1.0543182373046989,0.0390625,18.423924159462608,0.5830837179637695,-27.881982421874625,-19.00700787742638
2026-04-25T18:42:54.300716,1.0371673583984489,0.0,19.39935660316298,0.5830837179637695,-28.919149780273074,-19.98244032112675
2026-04-25T18:42:54.371213,0.9033325195312614,0.0,20.21934737455117,0.5830837179637695,-29.822482299804335,-20.80243109251494
2026-04-25T18:42:54.442861,0.7354400634765739,0.0,20.871756978110206,0.5830837179637695,-30.55792236328091,-21.454840696073976
2026-04-25T18:42:54.525975,0.5710571289062614,0.0,21.40722586364101,0.5933567048155453,-31.12897949218717,-22.000582568456554
2026-04-25T18:42:54.599298,0.5341156005859489,0.0390625,21.971362918743008,0.6037158818242572,-31.70215759277312,-22.575078800567265
2026-04-25T18:42:54.678169,0.6011016845703239,0.0390625,22.617002938851037,0.6141453237095181,-32.34232177734344,-23.231148262560556
2026-04-25T18:42:54.752196,0.6916320800781364,0.0390625,23.354282648356516,0.6246156575040319,-33.07301635742158,-23.978898305860547
2026-04-25T18:42:54.829012,0.7821472167968864,0.0390625,24.151821523654753,0.6247030277633809,-33.894226074218466,-24.776524551418134
2026-04-25T18:42:54.899919,0.7831848144531364,0.0,24.88262760537257,0.6247030277633809,-34.6774108886716,-25.50733063313595
