last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou
296.1807741165161,-0.43490421772003174,295.74586989879606,298.15,0.7035079002380371,298.15,298.15,1.4347553253173828,298.15
295.74586989879606,0.9084682464599609,296.654338145256,298.15,-0.40602970123291016,297.74397029876707,298.15,0.030808210372924805,298.15
296.654338145256,0.019594430923461914,296.6739325761795,297.74397029876707,0.7995717525482178,298.15,298.15,1.3788516521453857,298.15
296.6739325761795,-0.7818944454193115,295.89203813076017,298.15,-0.4945458173751831,297.6554541826248,298.15,0.6233789920806885,298.15
295.89203813076017,0.3535633087158203,296.245601439476,297.6554541826248,0.9775855541229248,298.15,298.15,0.8617548942565918,298.15
296.245601439476,0.12909460067749023,296.3746960401535,298.15,0.7771725654602051,298.15,298.15,1.4811663627624512,298.15
296.3746960401535,-0.15359771251678467,296.2210983276367,298.15,-0.1512054204940796,297.9987945795059,298.15,1.6325950622558594,298.15
296.2210983276367,-0.7694821357727051,295.451616191864,297.9987945795059,0.5539028644561768,298.15,298.15,1.3309597969055176,298.15
295.451616191864,0.08616280555725098,295.53777899742124,298.15,0.714594841003418,298.15,298.15,1.14129638671875,298.15
295.53777899742124,0.010796785354614258,295.54857578277586,298.15,0.5001168251037598,298.15,298.15,0.944704532623291,298.15
295.54857578277586,0.20479154586791992,295.7533673286438,298.15,0.7106289863586426,298.15,298.15,-0.25345301628112793,297.89654698371885
295.7533673286438,-0.05673396587371826,295.69663336277006,298.15,0.9447858333587646,298.15,297.89654698371885,1.3453023433685303,298.15
295.69663336277006,0.05602097511291504,295.752654337883,298.15,1.227895736694336,298.15,298.15,1.0452985763549805,298.15
295.752654337883,0.3307034969329834,296.08335783481596,298.15,1.0534353256225586,298.15,298.15,-0.17085742950439453,297.9791425704956
296.08335783481596,-0.8164186477661133,295.26693918704984,298.15,1.1489665508270264,298.15,297.9791425704956,0.9937987327575684,298.15
295.26693918704984,-0.2663686275482178,295.0005705595016,298.15,0.7082452774047852,298.15,298.15,0.7302701473236084,298.15
295.0005705595016,0.5154035091400146,295.51597406864164,298.15,0.6525399684906006,298.15,298.15,1.1121854782104492,298.15
295.51597406864164,0.11316084861755371,295.6291349172592,298.15,0.8925104141235352,298.15,298.15,0.7294285297393799,298.15
295.6291349172592,-0.3993797302246094,295.2297551870346,298.15,0.7717809677124023,298.15,298.15,0.21008014678955078,298.15
295.2297551870346,1.0384984016418457,296.26825358867643,298.15,1.3299541473388672,298.15,298.15,0.2435753345489502,298.15
296.26825358867643,0.27632689476013184,296.54458048343656,298.15,-0.5726408958435059,297.57735910415647,298.15,0.7695114612579346,298.15
296.54458048343656,0.6123785972595215,297.1569590806961,297.57735910415647,0.7184901237487793,298.15,298.15,0.18007493019104004,298.15
297.1569590806961,-0.4021190404891968,296.7548400402069,298.15,1.2312157154083252,298.15,298.15,0.732125997543335,298.15
296.7548400402069,-0.5938067436218262,296.16103329658506,298.15,1.025505781173706,298.15,298.15,0.2842140197753906,298.15
296.16103329658506,-0.4230337142944336,295.7379995822906,298.15,0.520514965057373,298.15,298.15,0.8903453350067139,298.15
295.7379995822906,-0.548576831817627,295.189422750473,298.15,1.125396728515625,298.15,298.15,0.5551023483276367,298.15
295.189422750473,-0.7341195344924927,294.4553032159805,298.15,0.5839266777038574,298.15,298.15,0.12029385566711426,298.15
294.4553032159805,-0.23333919048309326,294.2219640254974,298.15,1.485088586807251,298.15,298.15,0.6623091697692871,298.15
294.2219640254974,0.2546381950378418,294.47660222053526,298.15,1.7186901569366455,298.15,298.15,0.3700981140136719,298.15
294.47660222053526,-0.515207052230835,293.9613951683044,298.15,1.530351161956787,298.15,298.15,0.44190526008605957,298.15
293.9613951683044,-0.8140332698822021,293.1473618984222,298.15,1.1661295890808105,298.15,298.15,-0.013513565063476562,298.1364864349365
293.1473618984222,-0.5362927913665771,292.61106910705564,298.15,0.9615087509155273,298.15,298.1364864349365,-0.07731795310974121,298.05916848182676
292.61106910705564,-0.6957876682281494,291.9152814388275,298.15,0.7325954437255859,298.15,298.05916848182676,1.5945661067962646,298.15
291.9152814388275,0.695946216583252,292.61122765541074,298.15,1.6512012481689453,298.15,298.15,0.7747330665588379,298.15
292.61122765541074,-0.06821131706237793,292.54301633834837,298.15,0.7948191165924072,298.15,298.15,-0.3162134885787964,297.8337865114212
292.54301633834837,-0.03723883628845215,292.5057775020599,298.15,1.162367343902588,298.15,297.8337865114212,1.0953564643859863,298.15
292.5057775020599,-1.0000343322753906,291.5057431697845,298.15,0.8226826190948486,298.15,298.15,0.4924507141113281,298.15
291.5057431697845,-0.9197976589202881,291.15,298.15,1.0434391498565674,298.15,298.15,0.548133373260498,298.15
291.15,-0.9825844764709473,291.15,298.15,0.37162351608276367,298.15,298.15,0.5476431846618652,298.15
291.15,-0.32465898990631104,291.15,298.15,1.7106528282165527,298.15,298.15,0.06045413017272949,298.15
291.15,-0.23038053512573242,291.15,298.15,1.5217821598052979,298.15,298.15,0.2523488998413086,298.15
291.15,0.3888058662414551,291.53880586624143,298.15,1.5737738609313965,298.15,298.15,1.18485426902771,298.15
291.53880586624143,-1.4716609716415405,291.15,298.15,0.4002535343170166,298.15,298.15,0.06188178062438965,298.15
291.15,-0.16942501068115234,291.15,298.15,0.400148868560791,298.15,298.15,0.3771376609802246,298.15
291.15,-0.0533677339553833,291.15,298.15,0.46925926208496094,298.15,298.15,0.15241241455078125,298.15
291.15,-0.47499895095825195,291.15,298.15,-0.5129034519195557,297.6370965480804,298.15,-0.37780237197875977,297.7721976280212
291.15,-1.0876179933547974,291.15,297.6370965480804,1.2800605297088623,298.15,297.7721976280212,0.11760163307189941,297.8897992610931
291.15,-0.08347344398498535,291.15,298.15,1.206716537475586,298.15,297.8897992610931,0.6322073936462402,298.15
291.15,-0.015070319175720215,291.15,298.15,1.3873319625854492,298.15,298.15,0.8479056358337402,298.15
291.15,0.1203155517578125,291.2703155517578,298.15,1.139538049697876,298.15,298.15,1.0264301300048828,298.15
291.2703155517578,0.24054789543151855,291.5108634471893,298.15,0.6946163177490234,298.15,298.15,0.4369943141937256,298.15
291.5108634471893,-0.8108851909637451,291.15,298.15,0.3985559940338135,298.15,298.15,-0.8453947305679321,297.30460526943205
291.15,0.5214049816131592,291.67140498161314,298.15,1.2347323894500732,298.15,297.30460526943205,0.9283053874969482,298.15
291.67140498161314,-0.287412166595459,291.3839928150177,298.15,0.7597787380218506,298.15,298.15,0.6707885265350342,298.15
291.3839928150177,0.38074660301208496,291.76473941802976,298.15,1.5133006572723389,298.15,298.15,0.10415172576904297,298.15
291.76473941802976,-0.12843680381774902,291.636302614212,298.15,0.5273833274841309,298.15,298.15,-0.40322160720825195,297.7467783927917
291.636302614212,-0.6513090133666992,291.15,298.15,0.0481724739074707,298.15,297.7467783927917,0.7839174270629883,298.15
291.15,0.5341248512268066,291.6841248512268,298.15,0.25783276557922363,298.15,298.15,0.5594892501831055,298.15
291.6841248512268,-1.5574190616607666,291.15,298.15,0.5687284469604492,298.15,298.15,1.414130687713623,298.15
291.15,-0.2164396047592163,291.15,298.15,0.20525908470153809,298.15,298.15,0.6109619140625,298.15
291.15,-0.14784002304077148,291.15,298.15,1.0362651348114014,298.15,298.15,1.0303092002868652,298.15
291.15,0.03433632850646973,291.18433632850645,298.15,1.2668139934539795,298.15,298.15,1.0746912956237793,298.15
291.18433632850645,-0.7824633121490479,291.15,298.15,0.21895289421081543,298.15,298.15,0.8251256942749023,298.15
291.15,-1.1179161071777344,291.15,298.15,1.143181324005127,298.15,298.15,1.5016064643859863,298.15
291.15,-0.30816221237182617,291.15,298.15,1.202868938446045,298.15,298.15,1.262359619140625,298.15
291.15,0.18799614906311035,291.3379961490631,298.15,0.8607883453369141,298.15,298.15,1.259392261505127,298.15
291.3379961490631,-0.2779388427734375,291.15,298.15,0.16838884353637695,298.15,298.15,1.1227107048034668,298.15
291.15,0.4932217597961426,291.6432217597961,298.15,1.2509229183197021,298.15,298.15,0.6826057434082031,298.15
291.6432217597961,-0.35493719577789307,291.2882845640182,298.15,0.47489261627197266,298.15,298.15,1.0125055313110352,298.15
291.2882845640182,0.30313992500305176,291.5914244890213,298.15,0.5777847766876221,298.15,298.15,1.0668456554412842,298.15
291.5914244890213,-0.8404769897460938,291.15,298.15,0.8979642391204834,298.15,298.15,0.3514065742492676,298.15
291.15,-0.6047259569168091,291.15,298.15,0.4034271240234375,298.15,298.15,0.9779853820800781,298.15
291.15,-0.02653026580810547,291.15,298.15,1.0146474838256836,298.15,298.15,0.9866752624511719,298.15
291.15,-0.5363969802856445,291.15,298.15,0.9017658233642578,298.15,298.15,0.7968590259552002,298.15
291.15,-0.5691256523132324,291.15,298.15,-1.051916241645813,297.09808375835416,298.15,1.3306870460510254,298.15
291.15,-0.7364311218261719,291.15,297.09808375835416,0.5842957496643066,297.68237950801847,298.15,0.759148120880127,298.15
291.15,-0.6412451267242432,291.15,297.68237950801847,-0.13336706161499023,297.5490124464035,298.15,0.6781837940216064,298.15
291.15,-0.5530005693435669,291.15,297.5490124464035,0.0960848331451416,297.6450972795486,298.15,0.8931527137756348,298.15
291.15,0.023297548294067383,291.17329754829404,297.6450972795486,0.8665730953216553,298.15,298.15,0.8767819404602051,298.15
291.17329754829404,-0.14026129245758057,291.15,298.15,0.460036039352417,298.15,298.15,1.119842529296875,298.15
291.15,-1.0474222898483276,291.15,298.15,1.1014823913574219,298.15,298.15,0.8944330215454102,298.15
291.15,-1.0216606855392456,291.15,298.15,-0.08783829212188721,298.0621617078781,298.15,1.035048484802246,298.15
291.15,-0.08012783527374268,291.15,298.0621617078781,0.40930652618408203,298.15,298.15,0.38107895851135254,298.15
291.15,-1.0853500366210938,291.15,298.15,-0.2349255084991455,297.91507449150083,298.15,0.88399338722229,298.15
291.15,-0.1762866973876953,291.15,297.91507449150083,0.44446516036987305,298.15,298.15,0.8007807731628418,298.15
291.15,0.14670276641845703,291.29670276641843,298.15,0.9237644672393799,298.15,298.15,0.5635628700256348,298.15
291.29670276641843,0.021444082260131836,291.31814684867857,298.15,-0.23742449283599854,297.912575507164,298.15,0.5128898620605469,298.15
291.31814684867857,-0.08478951454162598,291.23335733413694,297.912575507164,0.6504645347595215,298.15,298.15,1.1941041946411133,298.15
291.23335733413694,-0.32464706897735596,291.15,298.15,-0.23913288116455078,297.9108671188354,298.15,0.9746489524841309,298.15
291.15,-0.303686261177063,291.15,297.9108671188354,1.196770191192627,298.15,298.15,1.199467658996582,298.15
291.15,-0.3686654567718506,291.15,298.15,1.1255974769592285,298.15,298.15,0.9509668350219727,298.15
291.15,-0.0654517412185669,291.15,298.15,0.6926689147949219,298.15,298.15,0.7023916244506836,298.15
291.15,-0.059525251388549805,291.15,298.15,0.7579145431518555,298.15,298.15,1.1943602561950684,298.15
291.15,-0.05488741397857666,291.15,298.15,0.3361380100250244,298.15,298.15,1.4043502807617188,298.15
291.15,0.5072212219238281,291.6572212219238,298.15,-0.09578561782836914,298.0542143821716,298.15,0.7657439708709717,298.15
291.6572212219238,0.26544189453125,291.92266311645506,298.0542143821716,0.3798661231994629,298.15,298.15,1.148960828781128,298.15
291.92266311645506,-0.7150177955627441,291.2076453208923,298.15,0.44271230697631836,298.15,298.15,0.8129696846008301,298.15
291.2076453208923,-0.5392072200775146,291.15,298.15,0.6605911254882812,298.15,298.15,1.5160243511199951,298.15
291.15,-0.7724123001098633,291.15,298.15,1.2948637008666992,298.15,298.15,1.2874870300292969,298.15
291.15,-0.9921207427978516,291.15,298.15,0.4478282928466797,298.15,298.15,1.1953234672546387,298.15
291.15,-0.6963670253753662,291.15,298.15,0.39777493476867676,298.15,298.15,1.2198576927185059,298.15
291.15,0.24518537521362305,291.3951853752136,298.15,-0.041606783866882324,298.1083932161331,298.15,0.5549311637878418,298.15
291.3951853752136,0.21816086769104004,291.61334624290464,298.1083932161331,0.3110027313232422,298.15,298.15,1.057830572128296,298.15
291.61334624290464,-0.47161245346069336,291.15,298.15,0.5570695400238037,298.15,298.15,0.9130539894104004,298.15
291.15,-0.4251086711883545,291.15,298.15,0.3241147994995117,298.15,298.15,0.9896502494812012,298.15
291.15,-0.41596853733062744,291.15,298.15,0.35581207275390625,298.15,298.15,1.4551005363464355,298.15
291.15,-0.05383110046386719,291.15,298.15,0.1295924186706543,298.15,298.15,1.0503323078155518,298.15
291.15,-0.5849343538284302,291.15,298.15,0.7347991466522217,298.15,298.15,1.0672869682312012,298.15
291.15,0.2707552909851074,291.4207552909851,298.15,0.16614389419555664,298.15,298.15,1.2636046409606934,298.15
291.4207552909851,-0.5763711929321289,291.15,298.15,0.22240781784057617,298.15,298.15,1.4690308570861816,298.15
291.15,-0.05852770805358887,291.15,298.15,0.41263437271118164,298.15,298.15,0.6613109111785889,298.15
291.15,-0.06398129463195801,291.15,298.15,0.5610594749450684,298.15,298.15,1.4588921070098877,298.15
291.15,0.5583357810974121,291.7083357810974,298.15,1.0124058723449707,298.15,298.15,0.3779304027557373,298.15
291.7083357810974,-1.0511703491210938,291.15,298.15,0.45705366134643555,298.15,298.15,0.9460210800170898,298.15
291.15,-0.3600507974624634,291.15,298.15,0.6551315784454346,298.15,298.15,1.1555976867675781,298.15
291.15,-0.172194242477417,291.15,298.15,0.49700927734375,298.15,298.15,1.0922975540161133,298.15
291.15,-0.04450488090515137,291.15,298.15,0.30513763427734375,298.15,298.15,1.4004442691802979,298.15
291.15,-0.24825525283813477,291.15,298.15,0.7438759803771973,298.15,298.15,0.8521795272827148,298.15
291.15,-0.11923468112945557,291.15,298.15,-0.49955153465270996,297.65044846534727,298.15,1.2799596786499023,298.15
291.15,-0.7127894163131714,291.15,297.65044846534727,0.4665820598602295,298.1170305252075,298.15,1.0818159580230713,298.15
291.15,-0.036292195320129395,291.15,298.1170305252075,-0.5833339691162109,297.5336965560913,298.15,0.9578025341033936,298.15
291.15,-1.1028295755386353,291.15,297.5336965560913,0.4904205799102783,298.02411713600156,298.15,0.8034482002258301,298.15
291.15,-1.2095959186553955,291.15,298.02411713600156,0.34648680686950684,298.15,298.15,1.1046876907348633,298.15
291.15,-1.0038628578186035,291.15,298.15,0.9881796836853027,298.15,298.15,1.2048444747924805,298.15
291.15,-0.23431837558746338,291.15,298.15,-0.3361623287200928,297.8138376712799,298.15,0.9115073680877686,298.15
291.15,-0.1142728328704834,291.15,297.8138376712799,0.5050516128540039,298.15,298.15,1.0879344940185547,298.15
291.15,-0.6568436622619629,291.15,298.15,-0.3148152828216553,297.8351847171783,298.15,1.4870038032531738,298.15
291.15,-0.417354941368103,291.15,297.8351847171783,0.7316803932189941,298.15,298.15,1.328735589981079,298.15
291.15,-0.37475311756134033,291.15,298.15,-0.30266284942626953,297.8473371505737,298.15,1.403426170349121,298.15
291.15,-0.8547744750976562,291.15,297.8473371505737,0.5446693897247314,298.15,298.15,0.9584105014801025,298.15
291.15,0.26023077964782715,291.4102307796478,298.15,1.1906969547271729,298.15,298.15,0.7298903465270996,298.15
291.4102307796478,-0.19630813598632812,291.2139226436615,298.15,0.5062906742095947,298.15,298.15,0.7708706855773926,298.15
291.2139226436615,0.14830279350280762,291.3622254371643,298.15,1.0460190773010254,298.15,298.15,1.3698639869689941,298.15
291.3622254371643,-0.1390444040298462,291.22318103313444,298.15,-0.8457536697387695,297.3042463302612,298.15,1.267913579940796,298.15
291.22318103313444,-0.03687691688537598,291.18630411624906,297.3042463302612,-0.4794120788574219,296.8248342514038,298.15,0.8332009315490723,298.15
291.18630411624906,-0.1889972686767578,291.15,296.8248342514038,0.21417760848999023,297.0390118598938,298.15,1.0311613082885742,298.15
291.15,-0.4583548307418823,291.15,297.0390118598938,0.49799084663391113,297.5370027065277,298.15,0.498809814453125,298.15
291.15,-0.7430415153503418,291.15,297.5370027065277,0.856769323348999,298.15,298.15,1.0964460372924805,298.15
291.15,0.2678694725036621,291.41786947250364,298.15,0.19829344749450684,298.15,298.15,1.1994705200195312,298.15
291.41786947250364,0.349412202835083,291.7672816753387,298.15,-0.09034180641174316,298.05965819358823,298.15,1.1415059566497803,298.15
291.7672816753387,-0.9333118200302124,291.15,298.05965819358823,-0.1959974765777588,297.8636607170105,298.15,1.1695833206176758,298.15
291.15,0.22603535652160645,291.3760353565216,297.8636607170105,0.14082765579223633,298.0044883728027,298.15,1.1938655376434326,298.15
291.3760353565216,-0.3352198600769043,291.15,298.0044883728027,0.45997071266174316,298.15,298.15,1.2313921451568604,298.15
291.15,-0.16707932949066162,291.15,298.15,-0.9786977767944336,297.17130222320554,298.15,0.7194826602935791,298.15
291.15,-0.4409675598144531,291.15,297.17130222320554,0.5238027572631836,297.6951049804687,298.15,0.26291322708129883,298.15
291.15,-0.2901906967163086,291.15,297.6951049804687,-0.17344844341278076,297.52165653705595,298.15,1.3099806308746338,298.15
291.15,0.27216196060180664,291.4221619606018,297.52165653705595,-0.14461100101470947,297.37704553604124,298.15,0.8786380290985107,298.15
291.4221619606018,-0.15323412418365479,291.26892783641813,297.37704553604124,0.5742380619049072,297.95128359794614,298.15,1.1373822689056396,298.15
291.26892783641813,-0.7596933841705322,291.15,297.95128359794614,0.014247894287109375,297.96553149223325,298.15,1.2188410758972168,298.15
291.15,-0.28265273571014404,291.15,297.96553149223325,1.098935842514038,298.15,298.15,0.9720861911773682,298.15
291.15,-0.3723388910293579,291.15,298.15,-0.1158444881439209,298.03415551185606,298.15,1.3582680225372314,298.15
291.15,-0.52243971824646,291.15,298.03415551185606,0.44069528579711914,298.15,298.15,1.4779386520385742,298.15
291.15,0.6592831611633301,291.8092831611633,298.15,1.002211570739746,298.15,298.15,1.5288121700286865,298.15
291.8092831611633,-0.5245184898376465,291.28476467132566,298.15,-0.24172723293304443,297.90827276706693,298.15,0.8700275421142578,298.15
291.28476467132566,0.03253793716430664,291.31730260848997,297.90827276706693,1.0000450611114502,298.15,298.15,1.5341553688049316,298.15
291.31730260848997,-0.1768285036087036,291.15,298.15,0.5170280933380127,298.15,298.15,1.3583195209503174,298.15
291.15,0.21208429336547852,291.36208429336546,298.15,0.4221928119659424,298.15,298.15,1.0824904441833496,298.15
291.36208429336546,0.3822612762451172,291.7443455696106,298.15,0.5387425422668457,298.15,298.15,0.9799528121948242,298.15
291.7443455696106,-0.3181586265563965,291.4261869430542,298.15,0.5884151458740234,298.15,298.15,0.7584228515625,298.15
291.4261869430542,0.1824951171875,291.6086820602417,298.15,-0.26692116260528564,297.8830788373947,298.15,1.1204991340637207,298.15
291.6086820602417,-1.232672929763794,291.15,297.8830788373947,1.3004498481750488,298.15,298.15,0.6660113334655762,298.15
291.15,-0.16094696521759033,291.15,298.15,1.1298298835754395,298.15,298.15,0.6462769508361816,298.15
291.15,-0.978630781173706,291.15,298.15,0.696774959564209,298.15,298.15,1.1086127758026123,298.15
291.15,-1.0219742059707642,291.15,298.15,0.4137284755706787,298.15,298.15,0.9208064079284668,298.15
291.15,-0.6458921432495117,291.15,298.15,0.7935395240783691,298.15,298.15,0.9166297912597656,298.15
291.15,-0.8032314777374268,291.15,298.15,-0.15871965885162354,297.99128034114835,298.15,1.3380424976348877,298.15
291.15,-1.0438774824142456,291.15,297.99128034114835,1.1870732307434082,298.15,298.15,1.1535265445709229,298.15
291.15,0.3485996723175049,291.4985996723175,298.15,0.5804264545440674,298.15,298.15,1.2566490173339844,298.15
291.4985996723175,-0.6545397043228149,291.15,298.15,0.13224196434020996,298.15,298.15,1.0117430686950684,298.15
291.15,-0.42432892322540283,291.15,298.15,0.6047093868255615,298.15,298.15,0.6597120761871338,298.15
291.15,-0.06533098220825195,291.15,298.15,0.7554919719696045,298.15,298.15,1.5124545097351074,298.15
291.15,-0.3448159694671631,291.15,298.15,1.173875331878662,298.15,298.15,1.0341262817382812,298.15
291.15,-0.658420205116272,291.15,298.15,0.29062581062316895,298.15,298.15,1.0100739002227783,298.15
291.15,-1.1189045906066895,291.15,298.15,0.5015349388122559,298.15,298.15,1.1687297821044922,298.15
291.15,-0.31224870681762695,291.15,298.15,0.45035886764526367,298.15,298.15,1.2488975524902344,298.15
291.15,-0.5362683534622192,291.15,298.15,0.8746232986450195,298.15,298.15,1.1729114055633545,298.15
291.15,-0.413998007774353,291.15,298.15,0.6909444332122803,298.15,298.15,0.45705580711364746,298.15
291.15,-1.0605173110961914,291.15,298.15,0.7908225059509277,298.15,298.15,1.0624232292175293,298.15
291.15,0.06813621520996094,291.21813621520994,298.15,0.7779016494750977,298.15,298.15,0.5729098320007324,298.15
291.21813621520994,-0.19779503345489502,291.15,298.15,1.2021369934082031,298.15,298.15,1.4781575202941895,298.15
291.15,-0.9414138793945312,291.15,298.15,-0.35418057441711426,297.79581942558286,298.15,1.1923952102661133,298.15
291.15,-0.4653036594390869,291.15,297.79581942558286,1.2904713153839111,298.15,298.15,0.8952713012695312,298.15
291.15,-1.2513744831085205,291.15,298.15,0.6413218975067139,298.15,298.15,1.2037527561187744,298.15
291.15,-0.8131762742996216,291.15,298.15,0.4453704357147217,298.15,298.15,0.41031312942504883,298.15
291.15,-0.08738052845001221,291.15,298.15,1.0707416534423828,298.15,298.15,0.9516282081604004,298.15
291.15,-0.45826256275177,291.15,298.15,1.372260570526123,298.15,298.15,1.1109986305236816,298.15
291.15,-0.622983455657959,291.15,298.15,1.096987247467041,298.15,298.15,1.3363401889801025,298.15
291.15,-0.6078969240188599,291.15,298.15,-0.5859506130218506,297.5640493869781,298.15,0.5910899639129639,298.15
291.15,-0.15936553478240967,291.15,297.5640493869781,0.8015618324279785,298.15,298.15,0.9482254981994629,298.15
291.15,-0.7226011753082275,291.15,298.15,0.06258010864257812,298.15,298.15,1.0810308456420898,298.15
291.15,-0.4894580841064453,291.15,298.15,1.1690635681152344,298.15,298.15,0.9798779487609863,298.15
291.15,-0.5706641674041748,291.15,298.15,0.9499449729919434,298.15,298.15,0.42023181915283203,298.15
291.15,-0.29978489875793457,291.15,298.15,0.6551036834716797,298.15,298.15,1.2642822265625,298.15
291.15,-0.13811957836151123,291.15,298.15,0.6396794319152832,298.15,298.15,0.8314447402954102,298.15
291.15,-0.5113463401794434,291.15,298.15,0.4267613887786865,298.15,298.15,0.8219947814941406,298.15
291.15,-0.034274935722351074,291.15,298.15,1.0202431678771973,298.15,298.15,1.3242487907409668,298.15
291.15,-0.27850890159606934,291.15,298.15,-0.0298079252243042,298.1201920747757,298.15,0.971005916595459,298.15
291.15,-0.9084508419036865,291.15,298.1201920747757,0.015885591506958008,298.13607766628263,298.15,1.4540784358978271,298.15
291.15,0.013065338134765625,291.16306533813474,298.13607766628263,0.805063009262085,298.15,298.15,1.103687047958374,298.15
291.16306533813474,-0.48979270458221436,291.15,298.15,0.47292113304138184,298.15,298.15,0.7283682823181152,298.15
291.15,0.15184450149536133,291.30184450149534,298.15,0.576603889465332,298.15,298.15,1.1009397506713867,298.15
291.30184450149534,-0.7409226894378662,291.15,298.15,0.8485584259033203,298.15,298.15,1.4468421936035156,298.15
291.15,0.1960442066192627,291.34604420661924,298.15,1.4691810607910156,298.15,298.15,0.7524905204772949,298.15
291.34604420661924,-0.5216116905212402,291.15,298.15,0.5416569709777832,298.15,298.15,1.0208849906921387,298.15
291.15,-0.2664003372192383,291.15,298.15,0.14674019813537598,298.15,298.15,0.9855599403381348,298.15
291.15,-0.14313971996307373,291.15,298.15,0.7192394733428955,298.15,298.15,1.7094638347625732,298.15
291.15,-0.1313234567642212,291.15,298.15,0.7424299716949463,298.15,298.15,1.1102063655853271,298.15
291.15,-0.330715537071228,291.15,298.15,1.2214770317077637,298.15,298.15,1.0245399475097656,298.15
291.15,-0.8971676826477051,291.15,298.15,0.7651820182800293,298.15,298.15,1.1529045104980469,298.15
291.15,-0.6355884075164795,291.15,298.15,1.1669502258300781,298.15,298.15,1.0926642417907715,298.15
291.15,0.09021663665771484,291.2402166366577,298.15,1.2318215370178223,298.15,298.15,1.258488655090332,298.15
291.2402166366577,-1.1282358169555664,291.15,298.15,0.30768728256225586,298.15,298.15,1.0662636756896973,298.15
291.15,-0.2630298137664795,291.15,298.15,0.5123119354248047,298.15,298.15,0.813112735748291,298.15
291.15,-0.4897594451904297,291.15,298.15,0.2516977787017822,298.15,298.15,1.0784893035888672,298.15
291.15,-0.14693522453308105,291.15,298.15,0.5387294292449951,298.15,298.15,1.1342887878417969,298.15
291.15,-0.3071824312210083,291.15,298.15,0.6460719108581543,298.15,298.15,1.153592586517334,298.15
291.15,0.03628277778625488,291.18628277778623,298.15,0.025438308715820312,298.15,298.15,1.3658781051635742,298.15
291.18628277778623,-0.6070997714996338,291.15,298.15,0.41512632369995117,298.15,298.15,0.9397192001342773,298.15
291.15,-0.4215431213378906,291.15,298.15,1.5483789443969727,298.15,298.15,1.1927032470703125,298.15
291.15,0.3171381950378418,291.4671381950378,298.15,-0.11900174617767334,298.0309982538223,298.15,0.8165769577026367,298.15
291.4671381950378,0.5113534927368164,291.97849168777464,298.0309982538223,1.5426852703094482,298.15,298.15,1.474532127380371,298.15
291.97849168777464,0.1332697868347168,292.11176147460935,298.15,1.163351058959961,298.15,298.15,0.9317836761474609,298.15
292.11176147460935,-0.8098442554473877,291.30191721916196,298.15,0.7561557292938232,298.15,298.15,0.9135417938232422,298.15
291.30191721916196,0.17087769508361816,291.4727949142456,298.15,0.7556498050689697,298.15,298.15,0.885145902633667,298.15
291.4727949142456,0.2638814449310303,291.7366763591766,298.15,-0.1983245611190796,297.9516754388809,298.15,0.5762801170349121,298.15
291.7366763591766,-0.5668878555297852,291.1697885036468,297.9516754388809,1.143312931060791,298.15,298.15,0.42928576469421387,298.15
291.1697885036468,-1.0785527229309082,291.15,298.15,1.1055378913879395,298.15,298.15,1.1475391387939453,298.15
291.15,-0.643913745880127,291.15,298.15,0.6409196853637695,298.15,298.15,1.1508946418762207,298.15
291.15,-0.6444861888885498,291.15,298.15,1.2189366817474365,298.15,298.15,1.1590096950531006,298.15
291.15,-0.08227026462554932,291.15,298.15,1.4397261142730713,298.15,298.15,0.41448044776916504,298.15
291.15,0.7627115249633789,291.91271152496336,298.15,0.1827714443206787,298.15,298.15,1.1576783657073975,298.15
291.91271152496336,-0.36806321144104004,291.5446483135223,298.15,0.7798824310302734,298.15,298.15,1.0764422416687012,298.15
291.5446483135223,-0.6773809194564819,291.15,298.15,1.0382750034332275,298.15,298.15,1.4688200950622559,298.15
291.15,-0.5556955337524414,291.15,298.15,0.29612112045288086,298.15,298.15,0.45044565200805664,298.15
291.15,-0.6188356876373291,291.15,298.15,0.7452840805053711,298.15,298.15,0.9266948699951172,298.15
291.15,0.1943647861480713,291.34436478614805,298.15,0.6570615768432617,298.15,298.15,1.0759449005126953,298.15
291.34436478614805,0.32695460319519043,291.67131938934324,298.15,0.2581303119659424,298.15,298.15,1.4247167110443115,298.15
291.67131938934324,-0.5843309164047241,291.15,298.15,1.0827744007110596,298.15,298.15,0.7331712245941162,298.15
291.15,-0.9131662845611572,291.15,298.15,0.49698686599731445,298.15,298.15,1.3588473796844482,298.15
291.15,-0.5849459171295166,291.15,298.15,0.7175478935241699,298.15,298.15,0.9232316017150879,298.15
291.15,-0.03314173221588135,291.15,298.15,0.48975682258605957,298.15,298.15,0.9681859016418457,298.15
291.15,-0.2489612102508545,291.15,298.15,0.9946579933166504,298.15,298.15,1.0221786499023438,298.15
291.15,0.7107441425323486,291.8607441425323,298.15,0.862250566482544,298.15,298.15,1.196333408355713,298.15
291.8607441425323,-0.1717313528060913,291.68901278972623,298.15,0.6085977554321289,298.15,298.15,1.2074921131134033,298.15
291.68901278972623,0.5266084671020508,292.2156212568283,298.15,0.9885694980621338,298.15,298.15,1.1554968357086182,298.15
292.2156212568283,0.41916966438293457,292.6347909212112,298.15,0.5176467895507812,298.15,298.15,1.2532455921173096,298.15
