time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
408600.0,280.6449,298.13156,298.08972,297.4918,297.25638,297.13116,298.0038258405413,0.7442789870813968,-298.7481048276227
410400.0,280.42,298.1293,298.09766,297.35327,297.16315,297.04205,297.9829094587053,0.7483024118536916,-298.731211870559
412200.0,280.2673,298.12772,298.0949,297.21875,297.07175,296.95383,297.9614765973772,0.7525329133769603,-298.7140095107542
414000.0,280.17,298.12585,298.0936,297.0878,296.98193,296.8665,297.9828768136161,0.7572959863076667,-298.74017279992376
415800.0,280.1198,299.65152,298.61487,299.0057,298.55374,298.90225,299.417943586077,0.7596108604276819,-300.1775544465047
417600.0,280.09,299.71655,298.48358,299.08887,298.6676,298.9962,299.45660410853793,0.7618320427958913,-300.21843615133383
419400.0,280.0763,299.7583,298.5376,299.11957,298.72302,299.04135,299.49853281947543,0.7640417490904735,-300.2625745685659
421200.0,280.07,299.78598,298.56433,299.1342,298.75452,299.0699,299.5241391427176,0.7662467781317565,-300.29038592084936
423000.0,280.09833,299.79214,298.53806,299.13672,298.71857,299.08408,299.52496507045197,0.7684566535586621,-300.2934217240106
424800.0,280.13,299.78754,298.51123,299.13126,298.65857,299.0891,299.5169423653739,0.7706722297192122,-300.2876145950931
426600.0,279.95923,299.79486,298.51642,299.12796,298.65515,299.09732,299.52237864467077,0.7728957681078746,-300.29527441277867
428400.0,279.79,299.80338,298.51874,299.12292,298.6707,299.1039,299.52797080775673,0.7751164018624881,-300.3030872096192
430200.0,279.85794,299.81808,298.526,299.123,298.72495,299.11523,299.5394102608817,0.7773259120328939,-300.3167361729146
432000.0,283.34,293.88727,293.19067,294.87915,293.24878,293.48712,294.48097070312497,5.399739058678013e-07,-294.48097124309885
433800.0,283.76938,293.8701,293.16785,294.83395,293.2322,293.47244,294.4588074951172,1.0765081528332834e-06,-294.45880857162535
435600.0,283.78,293.85052,293.15247,294.78555,293.19904,293.45084,294.43559631347654,4.7678759904771676e-05,-294.43564399223646
437400.0,282.67188,293.83502,293.1872,294.73862,293.15594,293.42004,294.4228756103516,0.006968013484077031,-294.42984362383567
439200.0,281.47,295.2702,294.5379,296.0785,294.576,294.98462,295.8314489746094,0.009797755461023681,-295.8412467300704
441000.0,281.33994,295.36328,294.6198,296.14023,294.6654,295.07404,295.91823596191404,0.01275670586097178,-295.930992667775
442800.0,281.7,295.45062,295.00488,296.17758,294.74475,295.13016,296.04224304199215,0.015714490536923923,-296.0579575325291
444600.0,283.09943,295.52734,295.2313,296.2239,294.84326,295.1983,296.13661962890626,0.018695811596910302,-296.15531544050316
446400.0,284.52,295.60596,295.7113,296.28033,294.94684,295.27682,296.2713562011719,0.021793980184736512,-296.2931501813566
448200.0,282.83942,295.67093,295.97263,296.30508,294.98938,295.32623,296.35943505859376,0.025114527815852335,-296.3845495864096
450000.0,280.85,295.71494,296.03687,296.28943,294.99847,295.3385,296.39760595703126,0.028434848841494137,-296.42604080587273
451800.0,282.63675,295.7656,296.12723,296.30698,295.05606,295.38162,296.44924072265627,0.03159051456661217,-296.4808312372229
