last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou,last_wes,act_wes,new_wes,last_eas,act_eas,new_eas
298.15,-1.0366877,297.1133122682571,297.886133813858,-1.4279125,296.4582213401794,296.51176288127897,1.1070719,297.61883475780485,292.7381335735321,-1.2071831,291.5309504508972,296.26599802970884,1.6425529,297.90855088233945
297.1133122682571,0.6250763,297.73838856220243,296.4582213401794,-1.8553492,294.60287215709684,297.61883475780485,-1.9782807,295.64055409431455,291.5309504508972,-1.7933683,291.15,297.90855088233945,0.4237008,298.15
297.73838856220243,1.2059274,298.15,294.60287215709684,-1.0457888,293.5570833921432,295.64055409431455,1.3976355,297.03818955421445,291.15,-1.7710723,291.15,298.15,1.2038555,298.15
298.15,1.7111816,298.15,293.5570833921432,1.0884337,294.6455171346664,297.03818955421445,0.7924831,297.8306726455688,291.15,1.3519208,292.50192084312437,298.15,-1.8393948,296.3106051921844
298.15,-1.1928716,296.9571284294128,294.6455171346664,-1.5003053,293.1452118396759,297.8306726455688,0.018123865,297.8487965106964,292.50192084312437,0.98075247,293.4826733112335,296.3106051921844,0.5200474,296.8306526184082
296.9571284294128,1.4045243,298.15,293.1452118396759,-1.379148,291.7660638332367,297.8487965106964,0.93848443,298.15,293.4826733112335,-1.227834,292.25483932495115,296.8306526184082,-0.916965,295.9136876106262
298.15,0.8396187,298.15,291.7660638332367,1.9208193,293.6868831157684,298.15,0.44617438,298.15,292.25483932495115,-1.7819988,291.15,295.9136876106262,0.46523595,296.3789235591888
298.15,-1.8305978,296.3194022417068,293.6868831157684,1.536583,295.22346606254575,298.15,0.8383131,298.15,291.15,-1.3074886,291.15,296.3789235591888,-1.633116,294.7458075523376
296.3194022417068,-1.2658671,295.05353512763975,295.22346606254575,1.9201088,297.14357485771177,298.15,-0.16575742,297.98424258232114,291.15,1.1363239,292.286323928833,294.7458075523376,0.5456333,295.29144086837766
295.05353512763975,0.2896526,295.343187713623,297.14357485771177,-1.419479,295.72409584522245,297.98424258232114,1.7840977,298.15,292.286323928833,-0.79462945,291.49169447422025,295.29144086837766,0.31206894,295.60350980758665
295.343187713623,0.79910374,296.14229145050047,295.72409584522245,0.59693265,296.3210284948349,298.15,1.7623777,298.15,291.49169447422025,-1.406244,291.15,295.60350980758665,0.033411026,295.6369208335876
296.14229145050047,-0.3838625,295.7584289550781,296.3210284948349,-0.10332513,296.2177033662796,298.15,-1.5231299,296.626870059967,291.15,-1.4636216,291.15,295.6369208335876,-0.8876978,294.74922301769254
295.7584289550781,-0.7811816,294.9772473812103,296.2177033662796,-0.28838718,295.9293161869049,296.626870059967,0.44395018,297.07082023620603,291.15,0.5385165,291.68851652145383,294.74922301769254,-0.35275638,294.3964666366577
294.9772473812103,-0.36486757,294.61237981319425,295.9293161869049,-1.1294858,294.7998303413391,297.07082023620603,0.353225,297.4240452289581,291.68851652145383,-0.7318363,291.15,294.3964666366577,-1.8557607,292.5407059431076
294.61237981319425,-0.3263998,294.28598001003263,294.7998303413391,-0.10346925,294.6963610887527,297.4240452289581,-1.0976285,296.3264167547226,291.15,0.28983164,291.43983163833616,292.5407059431076,0.2630875,292.8037934541702
294.28598001003263,0.8080087,295.0939886808395,294.6963610887527,0.591794,295.2881551027298,296.3264167547226,0.60973215,296.93614890575407,291.43983163833616,-0.7351434,291.15,292.8037934541702,1.1497288,293.9535222291946
295.0939886808395,0.19657755,295.29056622982023,295.2881551027298,-0.27432728,295.01382782459257,296.93614890575407,0.5040498,297.4401986837387,291.15,-0.55737066,291.15,293.9535222291946,0.050956964,294.0044791936874
295.29056622982023,0.36789298,295.6584592103958,295.01382782459257,1.9630184,296.97684624195097,297.4401986837387,-0.3723352,297.0678634881973,291.15,1.2887809,292.43878092765806,294.0044791936874,-1.9162968,292.08818235397337
295.6584592103958,-1.3041649,294.3542943239212,296.97684624195097,-1.9240946,295.0527516841888,297.0678634881973,-1.4081502,295.65971329212186,292.43878092765806,-1.868088,291.15,292.08818235397337,-0.88488674,291.2032956123352
294.3542943239212,-1.8953714,292.4589228868484,295.0527516841888,0.56054235,295.6132940292358,295.65971329212186,-1.4053593,294.2543540239334,291.15,0.1700511,291.32005109786985,291.2032956123352,0.309695,291.51299061775205
292.4589228868484,1.55232,294.01124289035795,295.6132940292358,1.8635092,297.47680320739744,294.2543540239334,-0.22225177,294.03210225105283,291.32005109786985,1.5531673,292.8732184410095,291.51299061775205,1.1550002,292.6679908275604
294.01124289035795,1.6805675,295.6918103933334,297.47680320739744,0.95235014,298.15,294.03210225105283,0.42930794,294.4614101886749,292.8732184410095,-0.72939897,292.1438194751739,292.6679908275604,1.719321,294.38731184005735
295.6918103933334,1.0747476,296.76655795574186,298.15,0.9136083,298.15,294.4614101886749,-1.9583379,292.50307228565214,292.1438194751739,-0.2380513,291.90576817989347,294.38731184005735,-1.9367057,292.4506061315536
296.76655795574186,-0.80657685,295.95998110771177,298.15,1.0182772,298.15,292.50307228565214,-0.6021011,291.90097119808195,291.90576817989347,0.70153546,292.6073036432266,292.4506061315536,1.5391469,293.98975303173063
295.95998110771177,1.1165833,297.0765644550323,298.15,0.22623444,298.15,291.90097119808195,1.643322,293.54429318904874,292.6073036432266,-0.7393291,291.86797454357145,293.98975303173063,0.6459794,294.6357324361801
297.0765644550323,-1.879514,295.1970504760742,298.15,-1.8765317,296.27346827983854,293.54429318904874,1.2065907,294.75088384151456,291.86797454357145,-0.94232154,291.15,294.6357324361801,1.1644857,295.800218129158
295.1970504760742,0.99678755,296.1938380241394,296.27346827983854,0.19849205,296.47196033000944,294.75088384151456,-1.787834,292.9630497932434,291.15,1.5394771,292.68947710990903,295.800218129158,-0.102841854,295.69737627506254
296.1938380241394,-1.053661,295.1401770353317,296.47196033000944,-1.7550472,294.71691312789915,292.9630497932434,1.970192,294.9332417488098,292.68947710990903,-1.3503541,291.3391230344772,295.69737627506254,-1.421823,294.2755532503128
295.1401770353317,0.15079641,295.29097344875333,294.71691312789915,-1.6114655,293.1054476737976,294.9332417488098,-0.100616455,294.83262529373167,291.3391230344772,-1.782424,291.15,294.2755532503128,0.01453495,294.29008820056913
295.29097344875333,1.24739,296.5383634805679,293.1054476737976,-0.96862197,292.13682570457456,294.83262529373167,0.21671677,295.0493420600891,291.15,1.8801146,293.03011455535886,294.29008820056913,-0.42492008,293.86516811847684
296.5383634805679,0.11259055,296.65095403194425,292.13682570457456,-0.7533376,291.3834880828857,295.0493420600891,0.84038496,295.88972702026365,293.03011455535886,-1.5463437,291.4837708711624,293.86516811847684,-1.1097881,292.75538005828855
296.65095403194425,-1.884219,294.76673498153684,291.3834880828857,-1.6664329,291.15,295.88972702026365,-1.6904222,294.1993048429489,291.4837708711624,0.23518896,291.71895983219144,292.75538005828855,0.5674498,293.3228298664093
294.76673498153684,-1.7477732,293.01896181106565,291.15,1.7820024,292.9320024490356,294.1993048429489,-0.14194131,294.05736353397367,291.71895983219144,0.22179437,291.940754199028,293.3228298664093,-1.5813037,291.7415261507034
293.01896181106565,-0.2735951,292.74536671638486,292.9320024490356,-1.5615041,291.37049832344053,294.05736353397367,1.0982141,295.15557768344877,291.940754199028,-1.8569627,291.15,291.7415261507034,0.1334045,291.8749306440353
292.74536671638486,-0.2550006,292.4903661251068,291.37049832344053,-1.4754936,291.15,295.15557768344877,1.218332,296.3739097356796,291.15,0.75531554,291.90531554222105,291.8749306440353,1.0292993,292.9042299032211
